query_event_id,statement_embedding_backend,neighbor_rank,neighbor_event_id,hard_filter_z_threshold_used,hard_filter_pool_size,shock_cosine,evidence_cosine,embedding_cosine,neighbor_date,neighbor_SPY_ret,neighbor_GLD_ret,neighbor_QQQ_ret,neighbor_UUP_ret
FOMC_0052,api,1,FOMC_0047,1.5,43,0.588348405414552,0.1897422874096718,0.8950418572630732,2023-05-03,-0.0069,0.0085,-0.0065,-0.0054
FOMC_0052,api,2,FOMC_0027,1.5,43,0.34299717028501764,0.18856372521032122,0.879684444995323,2024-07-31,0.0163,0.0181,0.0296,-0.0055
FOMC_0052,api,3,FOMC_0045,1.5,43,0.7071067811865475,0.22109396205357043,0.8734518492107253,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0054,api,1,FOMC_0055,1.5,41,0.8944271909999159,0.21870614703259944,0.9988527799953716,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0054,api,2,FOMC_0057,1.5,41,0.8320502943378437,0.3348076831723545,0.9820282515083687,2022-09-21,-0.0174,0.0046,-0.0179,0.0098
FOMC_0054,api,3,FOMC_0060,1.5,41,0.7071067811865475,0.20090216134802266,0.9789305046516001,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0055,api,1,FOMC_0054,1.5,32,0.8944271909999159,0.21870614703259944,0.9988527799953716,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0055,api,2,FOMC_0057,1.5,32,0.7442084075352507,0.18744660929439608,0.982699507681081,2022-09-21,-0.0174,0.0046,-0.0179,0.0098
FOMC_0055,api,3,FOMC_0060,1.5,32,0.6324555320336758,0.25096764756858586,0.9785268026611814,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0057,api,1,FOMC_0060,1.5,30,0.196116135138184,0.24677771306322172,0.9952054297582328,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0057,api,2,FOMC_0055,1.5,30,0.7442084075352507,0.18744660929439608,0.982699507681081,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0057,api,3,FOMC_0054,1.5,30,0.8320502943378437,0.3348076831723545,0.9820282515083687,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0060,api,1,FOMC_0054,1.5,45,0.7071067811865475,0.20090216134802266,0.9789305046516001,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0060,api,2,FOMC_0055,1.5,45,0.6324555320336758,0.25096764756858586,0.9785268026611814,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0060,api,3,FOMC_0061,1.5,45,0.7878385971583353,0.3955958511153585,0.9356588764639978,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0061,api,1,FOMC_0063,1.5,23,0.8325814468300735,0.4080435438376116,0.9584514668253619,2022-05-04,0.0305,0.0098,0.0338,-0.0083
FOMC_0061,api,2,FOMC_0065,1.5,23,0.9100891931116015,0.23661050176438558,0.9453931677553069,2022-03-16,0.0222,0.0063,0.0371,-0.0072
FOMC_0061,api,3,FOMC_0060,1.5,23,0.7878385971583353,0.3955958511153585,0.9356588764639978,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0063,api,1,FOMC_0061,1.5,64,0.8325814468300735,0.4080435438376116,0.9584514668253619,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0063,api,2,FOMC_0065,1.5,64,0.9193194851282935,0.14386078479485487,0.9440399556893697,2022-03-16,0.0222,0.0063,0.0371,-0.0072
FOMC_0063,api,3,FOMC_0060,1.5,64,0.5661385170722978,0.15685908248860517,0.9058349463450912,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0065,api,1,FOMC_0061,1.5,48,0.9100891931116015,0.23661050176438558,0.9453931677553069,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0065,api,2,FOMC_0063,1.5,48,0.9193194851282935,0.14386078479485487,0.9440399556893697,2022-05-04,0.0305,0.0098,0.0338,-0.0083
FOMC_0065,api,3,FOMC_0060,1.5,48,0.7921180343813393,0.20396077806666413,0.9207604679685076,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0068,api,1,FOMC_0070,1.5,17,0.9406045088693032,0.39589725544704174,0.9434173675758752,2021-12-15,0.0156,0.0043,0.0228,-0.0015
FOMC_0068,api,2,FOMC_0073,1.5,17,0.8262339491328654,0.1714123899859559,0.893668163703713,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0068,api,3,FOMC_0082,1.5,17,-1.483212365104016e-17,0.19991260877080952,0.8793096333356033,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0070,api,1,FOMC_0072,1.5,51,0.9191450300180578,0.21023295143675427,0.9625017923265167,2021-11-03,0.0061,-0.0083,0.0106,-0.0024
FOMC_0070,api,2,FOMC_0068,1.5,51,0.9406045088693032,0.39589725544704174,0.9434173675758752,2022-01-26,-0.0025,-0.0162,-0.0016,0.0054
FOMC_0070,api,3,FOMC_0061,1.5,51,0.8140998837302797,0.12551823791714686,0.7676797893767615,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0072,api,1,FOMC_0070,1.5,48,0.9191450300180578,0.21023295143675427,0.9625017923265167,2021-12-15,0.0156,0.0043,0.0228,-0.0015
FOMC_0072,api,2,FOMC_0073,1.5,48,0.7206037585776719,0.18805221080795168,0.9585878975862039,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0072,api,3,FOMC_0186,1.5,48,0.433289122413121,0.061119465570351035,0.7577668606997576,2014-12-17,0.0196,-0.0059,0.0182,0.0124
FOMC_0073,api,1,FOMC_0077,1.5,48,0.4338609156373123,0.14091333771452397,0.9849591456780377,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0073,api,2,FOMC_0080,1.5,48,0.560112033611204,0.19148895923028028,0.9764883713285007,2021-04-28,-0.0003,0.0029,-0.0034,-0.0037
FOMC_0073,api,3,FOMC_0082,1.5,48,0.5170876899950191,0.18746519419417693,0.9686734002242866,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0076,api,1,FOMC_0073,1.5,47,0.23529411764705882,0.2179882316847738,0.9905557662803877,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0076,api,2,FOMC_0077,1.5,47,0.6507913734559685,0.2545293774958365,0.9885065393409499,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0076,api,3,FOMC_0072,1.5,47,0.27022640946662696,0.10187921314456501,0.9482980029992873,2021-11-03,0.0061,-0.0083,0.0106,-0.0024
FOMC_0077,api,1,FOMC_0076,1.5,52,0.6507913734559685,0.2545293774958365,0.9885065393409499,2021-07-28,-0.0004,0.005,0.0038,-0.0028
FOMC_0077,api,2,FOMC_0073,1.5,52,0.4338609156373123,0.14091333771452397,0.9849591456780377,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0077,api,3,FOMC_0098,1.5,52,0.38138503569823695,0.18671663257890633,0.7569541109146942,2020-03-15,-0.1094,-0.0114,-0.1198,-0.0321
FOMC_0080,api,1,FOMC_0082,1.5,50,0.984731927834662,0.6920457558797326,0.9923797243733619,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0080,api,2,FOMC_0077,1.5,50,0.25819888974716115,0.650625029589264,0.9811486652876414,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0080,api,3,FOMC_0073,1.5,50,0.560112033611204,0.19148895923028028,0.9764883713285007,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0082,api,1,FOMC_0080,1.5,53,0.984731927834662,0.6920457558797326,0.9923797243733619,2021-04-28,-0.0003,0.0029,-0.0034,-0.0037
FOMC_0082,api,2,FOMC_0087,1.5,53,0.7385489458759965,0.5672581132862652,0.9753339404213678,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0082,api,3,FOMC_0077,1.5,53,0.28603877677367767,0.4995152374164657,0.9713024989319083,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0084,api,1,FOMC_0086,1.85,15,0.0,0.4734369318511252,0.9896732330013709,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0084,api,2,FOMC_0087,1.85,15,0.816496580927726,0.7210913887003023,0.9776369582222582,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0084,api,3,FOMC_0089,1.85,15,0.3,0.44458784222379016,0.9698148867137197,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0086,api,1,FOMC_0087,1.5,38,0.5773502691896258,0.5699946833399547,0.9880954086348879,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0086,api,2,FOMC_0068,1.5,38,0.0,0.21220910322982797,0.857231297056433,2022-01-26,-0.0025,-0.0162,-0.0016,0.0054
FOMC_0086,api,3,FOMC_0153,1.5,38,0.0,0.12072413680858352,0.7645135131669307,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0087,api,1,FOMC_0089,1.5,22,0.24494897427831783,0.3778345214912422,0.9882238305850479,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0087,api,2,FOMC_0086,1.5,22,0.5773502691896258,0.5699946833399547,0.9880954086348879,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0087,api,3,FOMC_0084,1.5,22,0.816496580927726,0.7210913887003023,0.9776369582222582,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0089,api,1,FOMC_0087,1.5,19,0.24494897427831783,0.3778345214912422,0.9882238305850479,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0089,api,2,FOMC_0086,1.5,19,0.0,0.5677869872368954,0.9802278177521933,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0089,api,3,FOMC_0084,1.5,19,0.3,0.44458784222379016,0.9698148867137197,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0092,api,1,FOMC_0089,2.2,31,0.3,0.10546175661817299,0.9013649944575555,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0092,api,2,FOMC_0087,2.2,31,0.816496580927726,0.5287718464519853,0.8926571939176173,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0092,api,3,FOMC_0084,2.2,31,0.9999999999999998,0.2878450199668087,0.8801874949187307,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0093,api,1,FOMC_0092,2.2,9,0.0,0.24559690599739745,0.9919211640265091,2020-07-29,0.0123,0.0075,0.0115,-0.0047
FOMC_0093,api,2,FOMC_0095,2.2,9,0.3,0.4231563977251414,0.9884691125894053,2020-04-29,0.0262,0.0055,0.0355,-0.0041
FOMC_0093,api,3,FOMC_0089,2.2,9,0.0,0.19345081687463753,0.8898399840289726,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0095,api,1,FOMC_0093,2.9000000000000004,15,0.3,0.4231563977251414,0.9884691125894053,2020-06-10,-0.0056,0.0143,0.012,-0.005
FOMC_0095,api,2,FOMC_0092,2.9000000000000004,15,0.7071067811865475,0.2966583831144669,0.9818732881563672,2020-07-29,0.0123,0.0075,0.0115,-0.0047
FOMC_0095,api,3,FOMC_0280,2.9000000000000004,15,0.1414213562373095,0.05431029474747647,0.7395884630073141,2009-08-11,-0.0125,-0.0015,-0.0086,0.0008
FOMC_0097,api,1,FOMC_0293,2.9000000000000004,8,0.9853877465186034,0.09524917392781378,0.7074270225701719,2008-12-16,0.0471,0.0225,0.0482,-0.0241
FOMC_0097,api,2,FOMC_0287,2.9000000000000004,8,0.9454063165900024,0.08390032705365541,0.6986043732900028,2009-03-17,0.0306,-0.0084,0.0377,-0.0015
FOMC_0097,api,3,FOMC_0290,2.9000000000000004,8,0.7033533126053656,0.04538194215632676,0.6653893676020167,2009-01-28,0.0338,-0.0109,0.0353,0.0035
FOMC_0098,api,1,FOMC_0113,1.5,127,0.9485048806959625,0.13262849593260406,0.8367982597406334,2019-07-31,-0.0109,-0.0131,-0.0138,0.006
FOMC_0098,api,2,FOMC_0120,1.5,127,0.9092802833058768,0.07361294624813172,0.7979585374311231,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0098,api,3,FOMC_0118,1.5,127,0.8291561975888501,0.19715160596266681,0.7838398182537422,2019-03-20,-0.003,0.0065,0.004,-0.0058
FOMC_0101,api,1,FOMC_0089,1.85,13,0.6002450479987809,0.07470104011456509,0.7245571414057178,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0101,api,2,FOMC_0087,1.85,13,0.560112033611204,0.09497561711649315,0.7120429250490449,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0101,api,3,FOMC_0086,1.85,13,0.36380343755449945,0.07687133246605532,0.7103489351608867,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0103,api,1,FOMC_0104,1.5,49,0.39223227027636803,0.12639801009107585,0.9918043810989243,2019-12-11,0.0028,0.0069,0.0053,-0.0037
FOMC_0103,api,2,FOMC_0120,1.5,49,0.6154574548966636,0.19898381908311263,0.9681391874517999,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0103,api,3,FOMC_0115,1.5,49,0.6565321642986127,0.13301305753480794,0.9611907124100751,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0104,api,1,FOMC_0103,1.5,52,0.39223227027636803,0.12639801009107585,0.9918043810989243,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0104,api,2,FOMC_0125,1.5,52,0.4961389383568338,0.1204196990271209,0.9493233161074247,2018-11-08,-0.0018,-0.0022,-0.0064,0.0059
FOMC_0104,api,3,FOMC_0127,1.5,52,0.6923076923076924,0.12882069375466101,0.9168481383499415,2018-09-26,-0.003,-0.0053,0.0007,0.0004
FOMC_0106,api,1,FOMC_0110,1.5,52,0.8882053623194086,0.7176216949788266,0.991072022468387,2019-09-18,0.0006,-0.0063,-0.0004,0.0037
FOMC_0106,api,2,FOMC_0113,1.5,52,0.8897681066002583,0.312009564796612,0.9744613566632929,2019-07-31,-0.0109,-0.0131,-0.0138,0.006
FOMC_0106,api,3,FOMC_0103,1.5,52,0.6469966392206304,0.18363099130452193,0.9560440715917766,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0109,api,1,FOMC_0153,1.5,49,0.0,0.0485360055242685,0.5387367349954588,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0109,api,2,FOMC_0098,1.5,49,0.5330017908890261,0.05817919267882716,0.5370796636398472,2020-03-15,-0.1094,-0.0114,-0.1198,-0.0321
FOMC_0109,api,3,FOMC_0150,1.5,49,0.0,0.042113024464675436,0.5257649110872546,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0110,api,1,FOMC_0106,1.5,50,0.8882053623194086,0.7176216949788266,0.991072022468387,2019-10-30,0.0031,0.0055,0.0048,-0.0022
FOMC_0110,api,2,FOMC_0113,1.5,50,0.8495690637658716,0.14532177021361467,0.9774049910347062,2019-07-31,-0.0109,-0.0131,-0.0138,0.006
FOMC_0110,api,3,FOMC_0115,1.5,50,0.9270471647242886,0.12927990536205267,0.9517296340030419,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0113,api,1,FOMC_0110,1.5,54,0.8495690637658716,0.14532177021361467,0.9774049910347062,2019-09-18,0.0006,-0.0063,-0.0004,0.0037
FOMC_0113,api,2,FOMC_0106,1.5,54,0.8897681066002583,0.312009564796612,0.9744613566632929,2019-10-30,0.0031,0.0055,0.0048,-0.0022
FOMC_0113,api,3,FOMC_0115,1.5,54,0.8938528145050127,0.14234527071653655,0.9439183495649504,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0115,api,1,FOMC_0103,1.5,56,0.6565321642986127,0.13301305753480794,0.9611907124100751,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0115,api,2,FOMC_0120,1.5,56,0.9051114573693304,0.41282315764324345,0.9548246166179819,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0115,api,3,FOMC_0106,1.5,56,0.9911395756300484,0.14147392628394373,0.9528347383684267,2019-10-30,0.0031,0.0055,0.0048,-0.0022
FOMC_0117,api,1,FOMC_0120,1.5,64,0.12309149097933268,0.2566952187903929,0.9835093447978076,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0117,api,2,FOMC_0103,1.5,64,-2.2371143170757382e-17,0.1509471409592651,0.9582551227800769,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0117,api,3,FOMC_0129,1.5,64,0.6324555320336758,0.38797273589587716,0.9524773448151098,2018-08-01,-0.0017,-0.0073,0.0038,0.0012
FOMC_0118,api,1,FOMC_0120,1.5,63,0.8206099398622183,0.2887946161601818,0.9615994480158043,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0118,api,2,FOMC_0103,1.5,63,0.8333333333333333,0.1789664216000859,0.9366089105729145,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0118,api,3,FOMC_0115,1.5,63,0.919145030018058,0.20649616098600196,0.9330333962016111,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0120,api,1,FOMC_0103,1.5,70,0.6154574548966636,0.19898381908311263,0.9681391874517999,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0120,api,2,FOMC_0118,1.5,70,0.8206099398622183,0.2887946161601818,0.9615994480158043,2019-03-20,-0.003,0.0065,0.004,-0.0058
FOMC_0120,api,3,FOMC_0122,1.5,70,0.8040302522073698,0.3480509403064148,0.9550634853532143,2018-12-19,-0.015,-0.0061,-0.0246,0.0004
FOMC_0122,api,1,FOMC_0120,1.5,61,0.8040302522073698,0.3480509403064148,0.9550634853532143,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0122,api,2,FOMC_0115,1.5,61,0.7504787743864565,0.129973114199913,0.9260690945301207,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0122,api,3,FOMC_0118,1.5,61,0.6804138174397718,0.1527081215024262,0.910821269616036,2019-03-20,-0.003,0.0065,0.004,-0.0058
FOMC_0125,api,1,FOMC_0122,1.5,67,0.5163977794943223,0.2695298040312246,0.9694170552042047,2018-12-19,-0.015,-0.0061,-0.0246,0.0004
FOMC_0125,api,2,FOMC_0103,1.5,67,0.6324555320336758,0.11041283622303766,0.9452064719995399,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0125,api,3,FOMC_0153,1.5,67,0.9486832980505137,0.21111266394241376,0.9342713384780705,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0127,api,1,FOMC_0130,1.5,58,0.4803844614152615,0.2049148590867271,0.9770678195414142,2018-06-13,-0.0032,0.003,-0.0001,-0.0016
FOMC_0127,api,2,FOMC_0135,1.5,58,0.5547001962252291,0.2035719564605564,0.9433184435706177,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0127,api,3,FOMC_0150,1.5,58,0.6923076923076924,0.2220009291158796,0.9404401158497125,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0129,api,1,FOMC_0130,1.5,61,0.7745966692414835,0.5758589048388506,0.96790439526657,2018-06-13,-0.0032,0.003,-0.0001,-0.0016
FOMC_0129,api,2,FOMC_0132,1.5,61,0.0,0.14667930907413954,0.9648787078271969,2018-05-02,-0.0067,-0.0005,-0.0058,0.0045
FOMC_0129,api,3,FOMC_0136,1.5,61,0.14907119849998596,0.22902375835220307,0.9609895844098781,2018-01-31,0.0005,0.0067,0.0042,-0.0013
FOMC_0130,api,1,FOMC_0127,1.5,60,0.4803844614152615,0.2049148590867271,0.9770678195414142,2018-09-26,-0.003,-0.0053,0.0007,0.0004
FOMC_0130,api,2,FOMC_0129,1.5,60,0.7745966692414835,0.5758589048388506,0.96790439526657,2018-08-01,-0.0017,-0.0073,0.0038,0.0012
FOMC_0130,api,3,FOMC_0150,1.5,60,0.4803844614152615,0.1510429069123017,0.9554103909654648,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0132,api,1,FOMC_0159,1.5,64,0.0,0.11058362793654089,0.95711944703196,2016-09-21,0.0112,0.0146,0.0098,-0.0044
FOMC_0132,api,2,FOMC_0120,1.5,64,0.5222329678670935,0.13190951846538976,0.9500884663486796,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0132,api,3,FOMC_0117,1.5,64,0.7071067811865475,0.14880303259032004,0.9434561435047941,2019-05-01,-0.0075,-0.0066,-0.0032,0.0011
FOMC_0135,api,1,FOMC_0155,1.5,75,0.6804138174397717,0.17448574773482953,0.9640967895890633,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0135,api,2,FOMC_0146,1.5,75,0.6285393610547089,0.13464850190471112,0.9589005917178793,2017-06-14,-0.0013,-0.0055,-0.0043,-0.0008
FOMC_0135,api,3,FOMC_0138,1.5,75,0.7396002616336389,0.23350171436776315,0.9489932535443037,2017-12-13,-0.0001,0.0086,0.0019,-0.0069
FOMC_0136,api,1,FOMC_0153,1.5,44,0.2357022603955158,0.11585040073891076,0.9738262146541573,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0136,api,2,FOMC_0135,1.5,44,0.5555555555555555,0.12650940192217075,0.9589467017055211,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0136,api,3,FOMC_0157,1.5,44,0.9428090415820632,0.17569021151775052,0.958367658413789,2016-11-02,-0.006,0.0074,-0.008,-0.0036
FOMC_0138,api,1,FOMC_0135,1.5,52,0.7396002616336389,0.23350171436776315,0.9489932535443037,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0138,api,2,FOMC_0155,1.5,52,0.9058216273156767,0.14267211648216965,0.9440719230905582,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0138,api,3,FOMC_0150,1.5,52,0.6923076923076924,0.16448404229301825,0.9392728566229069,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0141,api,1,FOMC_0143,1.5,55,0.3162277660168379,0.19812560533487703,0.9567054148372858,2017-09-20,0.0004,-0.008,-0.0031,0.008
FOMC_0141,api,2,FOMC_0138,1.5,55,0.39223227027636803,0.12843897441753194,0.9299699452520482,2017-12-13,-0.0001,0.0086,0.0019,-0.0069
FOMC_0141,api,3,FOMC_0136,1.5,55,0.2357022603955158,0.16842453106550484,0.8707675867298034,2018-01-31,0.0005,0.0067,0.0042,-0.0013
FOMC_0143,api,1,FOMC_0138,1.5,50,0.9922778767136676,0.23278963190013935,0.9346563060187427,2017-12-13,-0.0001,0.0086,0.0019,-0.0069
FOMC_0143,api,2,FOMC_0136,1.5,50,0.7453559924999298,0.11682749168383426,0.8973158471207334,2018-01-31,0.0005,0.0067,0.0042,-0.0013
FOMC_0143,api,3,FOMC_0146,1.5,50,0.6324555320336759,0.2385664051662169,0.8811880245624175,2017-06-14,-0.0013,-0.0055,-0.0043,-0.0008
FOMC_0145,api,1,FOMC_0153,1.5,61,0.4472135954999579,0.1309661156101894,0.9673744376692993,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0145,api,2,FOMC_0146,1.5,61,0.670820393249937,0.5079134247089325,0.9649611478184239,2017-06-14,-0.0013,-0.0055,-0.0043,-0.0008
FOMC_0145,api,3,FOMC_0150,1.5,61,0.3508232077228117,0.10375100049400655,0.9404923853987202,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0146,api,1,FOMC_0150,1.5,60,0.8498365855987976,0.12044418678879149,0.9677919797779493,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0146,api,2,FOMC_0145,1.5,60,0.670820393249937,0.5079134247089325,0.9649611478184239,2017-07-26,0.0,0.0081,0.0033,-0.0057
FOMC_0146,api,3,FOMC_0155,1.5,60,0.7698003589195012,0.1525883400467197,0.9616818745212271,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0148,api,1,FOMC_0153,1.5,67,0.7071067811865475,0.18411154328214854,0.9596033206183066,2017-02-01,0.0004,-0.003,0.0069,0.0008
FOMC_0148,api,2,FOMC_0164,1.5,67,0.9701425001453319,0.17034109440188705,0.94458577687487,2016-04-27,0.0021,0.0029,-0.008,-0.0012
FOMC_0148,api,3,FOMC_0120,1.5,67,0.6963106238227914,0.09035526235645733,0.9246177105166744,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0150,api,1,FOMC_0155,1.5,69,0.9058216273156767,0.14331994746725005,0.9762349538185613,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0150,api,2,FOMC_0135,1.5,69,0.5547001962252291,0.1652858016837663,0.962252994458324,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0150,api,3,FOMC_0157,1.5,69,0.9805806756909201,0.2630594796002115,0.9568706871815447,2016-11-02,-0.006,0.0074,-0.008,-0.0036
FOMC_0153,api,1,FOMC_0145,1.5,71,0.4472135954999579,0.1309661156101894,0.9673744376692993,2017-07-26,0.0,0.0081,0.0033,-0.0057
FOMC_0153,api,2,FOMC_0148,1.5,71,0.7071067811865475,0.18411154328214854,0.9596033206183066,2017-05-03,-0.0012,-0.014,-0.0032,0.0039
FOMC_0153,api,3,FOMC_0135,1.5,71,0.7071067811865475,0.1361626356511606,0.941099755637933,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0155,api,1,FOMC_0150,1.5,78,0.9058216273156767,0.14331994746725005,0.9762349538185613,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0155,api,2,FOMC_0157,1.5,78,0.8660254037844387,0.1591031742585273,0.9699287551404476,2016-11-02,-0.006,0.0074,-0.008,-0.0036
FOMC_0155,api,3,FOMC_0135,1.5,78,0.6804138174397717,0.17448574773482953,0.9640967895890633,2018-03-21,-0.0019,0.0175,-0.0044,-0.008
FOMC_0157,api,1,FOMC_0159,1.5,73,0.5144957554275265,0.4564740384523352,0.9887356877002014,2016-09-21,0.0112,0.0146,0.0098,-0.0044
FOMC_0157,api,2,FOMC_0155,1.5,73,0.8660254037844387,0.1591031742585273,0.9699287551404476,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0157,api,3,FOMC_0136,1.5,73,0.9428090415820632,0.17569021151775052,0.958367658413789,2018-01-31,0.0005,0.0067,0.0042,-0.0013
FOMC_0159,api,1,FOMC_0157,1.5,67,0.5144957554275265,0.4564740384523352,0.9887356877002014,2016-11-02,-0.006,0.0074,-0.008,-0.0036
FOMC_0159,api,2,FOMC_0161,1.5,67,0.9411764705882352,0.30356063980980674,0.9614182843676315,2016-07-27,-0.0011,0.0161,0.0069,-0.0048
FOMC_0159,api,3,FOMC_0155,1.5,67,0.7921180343813395,0.17985796167583468,0.9596530729029467,2016-12-14,-0.0083,-0.0147,-0.0021,0.0096
FOMC_0161,api,1,FOMC_0159,1.5,61,0.9411764705882352,0.30356063980980674,0.9614182843676315,2016-09-21,0.0112,0.0146,0.0098,-0.0044
FOMC_0161,api,2,FOMC_0136,1.5,61,0.5659164584181102,0.12258139412621245,0.9311079133595617,2018-01-31,0.0005,0.0067,0.0042,-0.0013
FOMC_0161,api,3,FOMC_0150,1.5,61,0.4036036763977875,0.234013116181502,0.9257590908901312,2017-03-15,0.0087,0.0187,0.0062,-0.0118
FOMC_0162,api,1,FOMC_0132,1.5,69,0.48507125007266594,0.2459353026091757,0.9252675736558191,2018-05-02,-0.0067,-0.0005,-0.0058,0.0045
FOMC_0162,api,2,FOMC_0184,1.5,69,0.23529411764705874,0.1638717934577379,0.9247428259851068,2015-01-28,-0.0128,-0.0079,-0.0051,0.006
FOMC_0162,api,3,FOMC_0172,1.5,69,0.140028008402801,0.1257607115013247,0.9196466009564543,2015-10-28,0.0114,-0.0081,0.0083,0.0083
