query_event_id,query_index,semantic_embedding_backend,neighbor_rank,neighbor_event_id,hard_filter_z_threshold_used,hard_filter_pool_size,shock_combo_score,shock_cosine,shock_l2_distance,macro_mean_abs_z_diff,evidence_cosine,embedding_cosine_semantic,similarity_for_baseline,neighbor_date,neighbor_SPY_ret,neighbor_GLD_ret,neighbor_QQQ_ret,neighbor_UUP_ret
FOMC_0031,15,api,1,FOMC_0018,1.5,31,0.4421347385105392,0.4036036763977875,1.092150469122467,0.3023385441678737,0.1461413291647431,0.9599237035932467,0.9599247035932468,2025-03-19,0.0109,0.0041077079996585,0.0134,0.0025
FOMC_0031,15,api,2,FOMC_0033,1.5,31,0.3088578484024958,0.0,1.4142135623730951,0.12449158684327769,0.23357216918470786,0.9493757151170819,0.9493767151170819,2024-03-20,0.0092,0.0119,0.0119,-0.0046
FOMC_0031,15,api,3,FOMC_0036,1.5,31,0.49376837847929395,0.5170876899950191,0.9827637661258996,0.1964460944179497,0.24707937755466275,0.9484772029144057,0.9484782029144058,2024-01-31,-0.0163,-0.0007,-0.0196,0.0025
FOMC_0033,16,api,1,FOMC_0036,1.5,32,0.31014857836247856,0.0,1.4142135623730951,0.1051306374435366,0.5168002741365996,0.9987956877467128,0.9987966877467128,2024-01-31,-0.0163,-0.0007,-0.0196,0.0025
FOMC_0033,16,api,2,FOMC_0031,1.5,32,0.3088578484024958,0.0,1.4142135623730951,0.12449158684327769,0.23357216918470786,0.9493757151170819,0.9493767151170819,2024-05-01,-0.0032,0.0091,-0.0072,-0.001
FOMC_0033,16,api,3,FOMC_0045,1.5,32,0.3002957188840745,0.0,1.4142135623730951,0.25292352961959647,0.14633962404088383,0.9422655721729731,0.9422665721729732,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0036,17,api,1,FOMC_0033,1.5,34,0.31014857836247856,0.0,1.4142135623730951,0.1051306374435366,0.5168002741365996,0.9987956877467128,0.9987966877467128,2024-03-20,0.0092,0.0119,0.0119,-0.0046
FOMC_0036,17,api,2,FOMC_0027,1.5,34,0.20659010098226632,-0.3102526139970115,1.618797463549416,0.11399825262672304,0.4899168971886822,0.9806040768648692,0.9806050768648692,2024-07-31,0.0163,0.0181,0.0296,-0.0055
FOMC_0036,17,api,3,FOMC_0024,1.5,34,0.4740356681828111,0.46537892099551725,1.0340416616408479,0.18347675532184193,0.2092799198522796,0.9557709077463571,0.9557719077463571,2024-11-07,0.0077,0.0160765038555301,0.0157,-0.0081
FOMC_0037,18,api,1,FOMC_0042,1.5,30,0.30493359430590417,0.0,1.4142135623730951,0.1833553982921523,0.21633521400237904,0.984770699989764,0.984771699989764,2023-09-20,-0.0092,0.0007,-0.0144,0.0017
FOMC_0037,18,api,2,FOMC_0045,1.5,30,0.5176469070783267,0.5773502691896258,0.9194016867619662,0.2091421411080779,0.34521446005402473,0.9791206603417602,0.9791216603417602,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0037,18,api,3,FOMC_0047,1.5,30,0.612409275533521,0.8006407690254358,0.6314415744541444,0.32145845071105966,0.3493726811255185,0.9590845984626476,0.9590855984626476,2023-05-03,-0.0069,0.0085,-0.0065,-0.0054
FOMC_0039,19,api,1,FOMC_0042,1.5,30,0.387348657274488,0.2357022603955159,1.2363638134501385,0.18778548171881226,0.3430659120385274,0.9792037395313407,0.9792047395313407,2023-09-20,-0.0092,0.0007,-0.0144,0.0017
FOMC_0039,19,api,2,FOMC_0045,1.5,30,0.2983599027232911,0.0,1.4142135623730951,0.28196077203134834,0.3644078093618365,0.9744490389876057,0.9744500389876057,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0039,19,api,3,FOMC_0043,1.5,30,0.4270733154370395,0.36514837167011077,1.126811100699571,0.3089120813560271,0.40792950483420054,0.9578785707775116,0.9578795707775116,2023-07-26,0.0002,0.0049,-0.0033,-0.0029
FOMC_0042,20,api,1,FOMC_0045,1.5,30,0.5203713959501202,0.5773502691896258,0.9194016867619662,0.16827480803117645,0.3901477721385667,0.995619321429055,0.995620321429055,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0042,20,api,2,FOMC_0037,1.5,30,0.30493359430590417,0.0,1.4142135623730951,0.1833553982921523,0.21633521400237904,0.984770699989764,0.984771699989764,2023-12-13,0.0138,0.0226,0.0127,-0.0085
FOMC_0042,20,api,3,FOMC_0039,1.5,30,0.387348657274488,0.2357022603955159,1.2363638134501385,0.18778548171881226,0.3430659120385274,0.9792037395313407,0.9792047395313407,2023-11-01,0.0107,-0.0032,0.0174,0.0003
FOMC_0043,21,api,1,FOMC_0042,1.5,30,0.2196383630960089,-0.25819888974716115,1.5863157880744687,0.17188052009497679,0.49440150674764083,0.9788108118967283,0.9788118118967283,2023-09-20,-0.0092,0.0007,-0.0144,0.0017
FOMC_0043,21,api,2,FOMC_0039,1.5,30,0.4270733154370395,0.36514837167011077,1.126811100699571,0.3089120813560271,0.40792950483420054,0.9578785707775116,0.9578795707775116,2023-11-01,0.0107,-0.0032,0.0174,0.0003
FOMC_0043,21,api,3,FOMC_0033,1.5,30,0.30054353517930316,0.0,1.4142135623730951,0.2492062851911676,0.22116013862051287,0.9266849549989908,0.9266859549989909,2024-03-20,0.0092,0.0119,0.0119,-0.0046
FOMC_0045,22,api,1,FOMC_0042,1.5,30,0.5203713959501202,0.5773502691896258,0.9194016867619662,0.16827480803117645,0.3901477721385667,0.995619321429055,0.995620321429055,2023-09-20,-0.0092,0.0007,-0.0144,0.0017
FOMC_0045,22,api,2,FOMC_0037,1.5,30,0.5176469070783267,0.5773502691896258,0.9194016867619662,0.2091421411080779,0.34521446005402473,0.9791206603417602,0.9791216603417602,2023-12-13,0.0138,0.0226,0.0127,-0.0085
FOMC_0045,22,api,3,FOMC_0039,1.5,30,0.2983599027232911,0.0,1.4142135623730951,0.28196077203134834,0.3644078093618365,0.9744490389876057,0.9744500389876057,2023-11-01,0.0107,-0.0032,0.0174,0.0003
FOMC_0047,23,api,1,FOMC_0045,1.5,46,0.6344847361384224,0.8320502943378437,0.5795682973768601,0.24017494880661572,0.30182030393588116,0.9649074943424004,0.9649084943424004,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0047,23,api,2,FOMC_0050,1.5,46,0.5523021089515242,0.6416236526819377,0.8466124819751507,0.10050187784749738,0.5287177490681018,0.9621728512562094,0.9621738512562095,2023-03-22,-0.017,0.017,-0.0136,-0.0075
FOMC_0047,23,api,3,FOMC_0037,1.5,46,0.612409275533521,0.8006407690254358,0.6314415744541444,0.32145845071105966,0.3493726811255185,0.9590845984626476,0.9590855984626476,2023-12-13,0.0138,0.0226,0.0127,-0.0085
FOMC_0050,24,api,1,FOMC_0047,1.5,42,0.5523021089515242,0.6416236526819377,0.8466124819751507,0.10050187784749738,0.5287177490681018,0.9621728512562094,0.9621738512562095,2023-05-03,-0.0069,0.0085,-0.0065,-0.0054
FOMC_0050,24,api,2,FOMC_0045,1.5,42,0.4442001040611255,0.408248290463863,1.0878894332937856,0.29807501059335156,0.24182266563870733,0.9473815348427628,0.9473825348427628,2023-06-14,0.0012,0.0006,0.0073,-0.0049
FOMC_0050,24,api,3,FOMC_0037,1.5,42,0.49674887383299654,0.5499719409228704,0.9487128744537303,0.3525440919124731,0.25775696242668433,0.9367194620599528,0.9367204620599529,2023-12-13,0.0138,0.0226,0.0127,-0.0085
FOMC_0052,25,api,1,FOMC_0050,1.5,43,0.4087909411580742,0.28867513459481287,1.1927488129570174,0.15591484754227442,0.2012876812889793,0.9223147830878091,0.9223157830878091,2023-03-22,-0.017,0.017,-0.0136,-0.0075
FOMC_0052,25,api,2,FOMC_0047,1.5,43,0.5296389918639325,0.588348405414552,0.9073605618335501,0.0983786527840181,0.1897422874096718,0.8950418572630732,0.8950428572630732,2023-05-03,-0.0069,0.0085,-0.0065,-0.0054
FOMC_0052,25,api,3,FOMC_0027,1.5,43,0.41912232603626076,0.34299717028501764,1.1463008590374364,0.3032540431988324,0.18856372521032122,0.8796844449953232,0.8796854449953232,2024-07-31,0.0163,0.0181,0.0296,-0.0055
FOMC_0054,26,api,1,FOMC_0055,1.5,41,0.6701301591159108,0.8944271909999159,0.45950584109472237,0.25281166297691815,0.21870614703259944,0.9988527799953714,0.9988537799953714,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0054,26,api,2,FOMC_0057,1.5,41,0.6364889105688675,0.8320502943378437,0.5795682973768601,0.21011233234993934,0.3348076831723545,0.982028251508369,0.9820292515083691,2022-09-21,-0.0174,0.0046,-0.0179,0.0098
FOMC_0054,26,api,3,FOMC_0060,1.5,41,0.5668545405577433,0.7071067811865475,0.7653668647301795,0.322401641002956,0.20090216134802266,0.9789305046516001,0.9789315046516002,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0055,27,api,1,FOMC_0054,1.5,32,0.6701301591159108,0.8944271909999159,0.45950584109472237,0.25281166297691815,0.21870614703259944,0.9988527799953714,0.9988537799953714,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0055,27,api,2,FOMC_0057,1.5,32,0.5956412818237636,0.7442084075352507,0.7152504351131137,0.15225468990995722,0.18744660929439608,0.9826995076810812,0.9827005076810812,2022-09-21,-0.0174,0.0046,-0.0179,0.0098
FOMC_0055,27,api,3,FOMC_0060,1.5,32,0.5300907852771954,0.6324555320336758,0.8573732768944039,0.3738849862598848,0.25096764756858586,0.9785268026611812,0.9785278026611812,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0057,28,api,1,FOMC_0060,1.5,30,0.3660888406557574,0.196116135138184,1.2679778112110762,0.29308236194496157,0.24677771306322172,0.9952054297582329,0.9952064297582329,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0057,28,api,2,FOMC_0055,1.5,30,0.5956412818237636,0.7442084075352507,0.7152504351131137,0.15225468990995722,0.18744660929439608,0.9826995076810812,0.9827005076810812,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0057,28,api,3,FOMC_0054,1.5,30,0.6364889105688675,0.8320502943378437,0.5795682973768601,0.21011233234993934,0.3348076831723545,0.982028251508369,0.9820292515083691,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0060,29,api,1,FOMC_0054,1.5,45,0.5668545405577433,0.7071067811865475,0.7653668647301795,0.322401641002956,0.20090216134802266,0.9789305046516001,0.9789315046516002,2022-12-14,-0.0064,-0.0024,-0.0074,-0.0046
FOMC_0060,29,api,2,FOMC_0055,1.5,45,0.5300907852771954,0.6324555320336758,0.8573732768944039,0.3738849862598848,0.25096764756858586,0.9785268026611812,0.9785278026611812,2022-11-02,-0.0251,-0.007,-0.0343,0.0043
FOMC_0060,29,api,3,FOMC_0061,1.5,45,0.6118896054625111,0.7878385971583353,0.6514006491271936,0.23096976215575862,0.3955958511153585,0.9356588764639974,0.9356598764639974,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0061,30,api,1,FOMC_0063,1.5,23,0.6393499603331259,0.8325814468300736,0.5786511093395162,0.17154160747478533,0.4080435438376116,0.9584514668253615,0.9584524668253616,2022-05-04,0.0305,0.0098,0.0338,-0.0083
FOMC_0061,30,api,2,FOMC_0065,1.5,23,0.6752064042034255,0.9100891931116015,0.42405378641959657,0.3300101570246331,0.23661050176438558,0.9453931677553071,0.9453941677553072,2022-03-16,0.0222,0.0063,0.0371,-0.0072
FOMC_0061,30,api,3,FOMC_0060,1.5,23,0.6118896054625111,0.7878385971583353,0.6514006491271936,0.23096976215575862,0.3955958511153585,0.9356588764639974,0.9356598764639974,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0063,31,api,1,FOMC_0061,1.5,64,0.6393499603331259,0.8325814468300736,0.5786511093395162,0.17154160747478533,0.4080435438376116,0.9584514668253615,0.9584524668253616,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0063,31,api,2,FOMC_0065,1.5,64,0.6899986139757893,0.9193194851282935,0.401697684513382,0.2028861922078956,0.14386078479485487,0.9440399556893697,0.9440409556893697,2022-03-16,0.0222,0.0063,0.0371,-0.0072
FOMC_0063,31,api,3,FOMC_0060,1.5,64,0.5138150692342189,0.5661385170722978,0.9315164871624142,0.1966400512163672,0.15685908248860517,0.9058349463450912,0.9058359463450912,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0065,32,api,1,FOMC_0061,1.5,48,0.6752064042034255,0.9100891931116015,0.42405378641959657,0.3300101570246331,0.23661050176438558,0.9453931677553071,0.9453941677553072,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0065,32,api,2,FOMC_0063,1.5,48,0.6899986139757893,0.9193194851282935,0.401697684513382,0.2028861922078956,0.14386078479485487,0.9440399556893697,0.9440409556893697,2022-05-04,0.0305,0.0098,0.0338,-0.0083
FOMC_0065,32,api,3,FOMC_0060,1.5,48,0.6079292892730788,0.7921180343813393,0.6447975893544586,0.32302199598446196,0.20396077806666413,0.9207604679685075,0.9207614679685076,2022-07-27,0.026,0.0102,0.0422,-0.0084
FOMC_0068,33,api,1,FOMC_0070,1.5,17,0.7025604504424767,0.9406045088693032,0.34466067698737185,0.24942473900864412,0.39589725544704174,0.9434173675758752,0.9434183675758753,2021-12-15,0.0156,0.0043,0.0228,-0.0015
FOMC_0068,33,api,2,FOMC_0073,1.5,17,0.6213441315202204,0.8262339491328654,0.5895185338344073,0.3899842730920682,0.1714123899859559,0.8936681637037134,0.8936691637037134,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0068,33,api,3,FOMC_0082,1.5,17,0.2734310931670789,-2.7755575615628914e-17,1.4142135623730951,0.6558929153745305,0.19991260877080952,0.8793096333356034,0.8793106333356034,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0070,34,api,1,FOMC_0072,1.5,51,0.6911929657603735,0.9191450300180579,0.40213174453639466,0.18314537003938952,0.21023295143675427,0.9625017923265167,0.9625027923265167,2021-11-03,0.0061,-0.0083,0.0106,-0.0024
FOMC_0070,34,api,2,FOMC_0068,1.5,51,0.7025604504424767,0.9406045088693032,0.34466067698737185,0.24942473900864412,0.39589725544704174,0.9434173675758752,0.9434183675758753,2022-01-26,-0.0025,-0.0162,-0.0016,0.0054
FOMC_0070,34,api,3,FOMC_0061,1.5,51,0.5938171254141988,0.8140998837302797,0.6097542394599977,0.7057800515978637,0.12551823791714686,0.7676797893767615,0.7676807893767615,2022-06-15,0.0143,0.0131,0.0249,-0.0078
FOMC_0072,35,api,1,FOMC_0070,1.5,48,0.6911929657603735,0.9191450300180579,0.40213174453639466,0.18314537003938952,0.21023295143675427,0.9625017923265167,0.9625027923265167,2021-12-15,0.0156,0.0043,0.0228,-0.0015
FOMC_0072,35,api,2,FOMC_0073,1.5,48,0.581010625074353,0.7206037585776719,0.7475242356236058,0.20407919274690417,0.18805221080795168,0.9585878975862041,0.9585888975862041,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0072,35,api,3,FOMC_0063,1.5,48,0.5314262449208776,0.6839061884675605,0.7951022720788056,0.6950180753531005,0.07947572565573811,0.7369306943924148,0.7369316943924148,2022-05-04,0.0305,0.0098,0.0338,-0.0083
FOMC_0073,36,api,1,FOMC_0077,1.5,48,0.4586484936374258,0.4338609156373123,1.0640856021605476,0.22959853586890716,0.14091333771452397,0.9849591456780378,0.9849601456780378,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0073,36,api,2,FOMC_0080,1.5,48,0.5042334441564694,0.560112033611204,0.937963716130636,0.3029432900946636,0.19148895923028028,0.9764883713285013,0.9764893713285013,2021-04-28,-0.0003,0.0029,-0.0034,-0.0037
FOMC_0073,36,api,3,FOMC_0082,1.5,48,0.4853874163209453,0.5170876899950191,0.9827637661258996,0.32216052679317886,0.18746519419417693,0.9686734002242869,0.968674400224287,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0076,37,api,1,FOMC_0073,1.5,47,0.39136718004181187,0.23529411764705882,1.2366938848016846,0.12529299790894508,0.2179882316847738,0.9905557662803879,0.9905567662803879,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0076,37,api,2,FOMC_0077,1.5,47,0.55416246208391,0.6507913734559685,0.8357136190634104,0.13279633191902476,0.2545293774958365,0.9885065393409497,0.9885075393409497,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0076,37,api,3,FOMC_0072,1.5,47,0.3947858776680958,0.27022640946662696,1.2081172050205833,0.26453944831669396,0.10187921314456501,0.9482980029992873,0.9482990029992874,2021-11-03,0.0061,-0.0083,0.0106,-0.0024
FOMC_0077,38,api,1,FOMC_0076,1.5,52,0.55416246208391,0.6507913734559685,0.8357136190634104,0.13279633191902476,0.2545293774958365,0.9885065393409497,0.9885075393409497,2021-07-28,-0.0004,0.005,0.0038,-0.0028
FOMC_0077,38,api,2,FOMC_0073,1.5,52,0.4586484936374258,0.4338609156373123,1.0640856021605476,0.22959853586890716,0.14091333771452397,0.9849591456780378,0.9849601456780378,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0077,38,api,3,FOMC_0082,1.5,52,0.40850683770695334,0.28603877677367767,1.1949570897955475,0.1456424953300909,0.4995152374164657,0.9713024989319085,0.9713034989319085,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0080,39,api,1,FOMC_0082,1.5,50,0.7563013532987298,0.984731927834662,0.17474594224380804,0.08543765729161468,0.6920457558797326,0.9923797243733622,0.9923807243733622,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0080,39,api,2,FOMC_0077,1.5,50,0.40255083330142816,0.25819888974716115,1.2180321098007547,0.08223784031779847,0.650625029589264,0.9811486652876419,0.9811496652876419,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0080,39,api,3,FOMC_0073,1.5,50,0.5042334441564694,0.560112033611204,0.937963716130636,0.3029432900946636,0.19148895923028028,0.9764883713285013,0.9764893713285013,2021-09-22,0.0098,-0.0037,0.0093,0.0028
FOMC_0082,40,api,1,FOMC_0080,1.5,53,0.7563013532987298,0.984731927834662,0.17474594224380804,0.08543765729161468,0.6920457558797326,0.9923797243733622,0.9923807243733622,2021-04-28,-0.0003,0.0029,-0.0034,-0.0037
FOMC_0082,40,api,2,FOMC_0087,1.5,53,0.5767812021247622,0.7385489458759965,0.7231197053379249,0.39456968974277923,0.5672581132862652,0.9753339404213676,0.9753349404213676,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0082,40,api,3,FOMC_0077,1.5,53,0.40850683770695334,0.28603877677367767,1.1949570897955475,0.1456424953300909,0.4995152374164657,0.9713024989319085,0.9713034989319085,2021-06-16,-0.0056,-0.0169,-0.0037,0.0082
FOMC_0084,41,api,1,FOMC_0086,1.85,15,0.30365470236019443,0.0,1.414213562373095,0.24979782555595195,0.4734369318511252,0.9896732330013707,0.9896742330013707,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0084,41,api,2,FOMC_0087,1.85,15,0.6276004458214902,0.816496580927726,0.6058108930553725,0.2689287974301379,0.7210913887003023,0.9776369582222579,0.977637958222258,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0084,41,api,3,FOMC_0089,1.85,15,0.4011094126243968,0.3,1.1832159566199232,0.41157682695494313,0.44458784222379016,0.9698148867137193,0.9698158867137193,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0086,42,api,1,FOMC_0087,1.5,38,0.521241117014141,0.5773502691896258,0.9194016867619662,0.1552289920708635,0.5699946833399547,0.9880954086348883,0.9880964086348883,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0086,42,api,2,FOMC_0082,1.5,38,0.30002410923926554,0.0,1.4142135623730951,0.25699767429173187,0.3844534703623737,0.9861006496979712,0.9861016496979712,2021-03-17,0.0034,0.0071,0.0041,-0.0049
FOMC_0086,42,api,3,FOMC_0080,1.5,38,0.2958207731283314,0.0,1.4142135623730951,0.32004771595574355,0.3581826566561117,0.9807985928851799,0.9807995928851799,2021-04-28,-0.0003,0.0029,-0.0034,-0.0037
FOMC_0087,43,api,1,FOMC_0089,1.5,22,0.3937075069834184,0.24494897427831783,1.2288620961862908,0.14264802952480526,0.3778345214912422,0.9882238305850484,0.9882248305850484,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0087,43,api,2,FOMC_0086,1.5,22,0.521241117014141,0.5773502691896258,0.9194016867619662,0.1552289920708635,0.5699946833399547,0.9880954086348883,0.9880964086348883,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0087,43,api,3,FOMC_0084,1.5,22,0.6242085510791281,0.816496580927726,0.6058108930553725,0.2689287974301379,0.7210913887003023,0.9776369582222579,0.977637958222258,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0089,44,api,1,FOMC_0087,1.5,19,0.3937075069834184,0.24494897427831783,1.2288620961862908,0.14264802952480526,0.3778345214912422,0.9882238305850484,0.9882248305850484,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0089,44,api,2,FOMC_0086,1.5,19,0.30019902933360276,0.0,1.414213562373095,0.25437387287667407,0.5677869872368954,0.9802278177521937,0.9802288177521937,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0089,44,api,3,FOMC_0084,1.5,19,0.39591835354568583,0.3,1.1832159566199232,0.41157682695494313,0.44458784222379016,0.9698148867137193,0.9698158867137193,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0092,45,api,1,FOMC_0089,2.2,31,0.41269163806926823,0.3,1.1832159566199232,0.2346337533484378,0.10546175661817299,0.901364994457555,0.901365994457555,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0092,45,api,2,FOMC_0087,2.2,31,0.6257838382595805,0.816496580927726,0.6058108930553725,0.35977258492758424,0.5287718464519853,0.8926571939176173,0.8926581939176174,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0092,45,api,3,FOMC_0084,2.2,31,0.7715380223200056,0.9999999999999998,0.0,0.6261635089598793,0.2878450199668087,0.88018749491873,0.8801884949187301,2021-01-27,-0.0244,-0.0063,-0.0279,0.0062
FOMC_0093,46,api,1,FOMC_0092,2.2,9,0.30812204165987944,0.0,1.414213562373095,0.19877540904103513,0.24559690599739745,0.9919211640265091,0.9919221640265091,2020-07-29,0.0123,0.0075,0.0115,-0.0047
FOMC_0093,46,api,2,FOMC_0095,2.2,9,0.40192825055252407,0.3,1.1832159566199232,0.47142827871680915,0.4231563977251414,0.9884691125894054,0.9884701125894054,2020-04-29,0.0262,0.0055,0.0355,-0.0041
FOMC_0093,46,api,3,FOMC_0089,2.2,9,0.3024058202545242,0.0,1.414213562373095,0.32453227995884903,0.19345081687463753,0.8898399840289728,0.8898409840289728,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0095,47,api,1,FOMC_0093,2.9000000000000004,15,0.40710066113405646,0.3,1.1832159566199232,0.47142827871680915,0.4231563977251414,0.9884691125894054,0.9884701125894054,2020-06-10,-0.0056,0.0143,0.012,-0.005
FOMC_0095,47,api,2,FOMC_0092,2.9000000000000004,15,0.5669045396048874,0.7071067811865475,0.7653668647301795,0.6218598669052011,0.2966583831144669,0.9818732881563665,0.9818742881563666,2020-07-29,0.0123,0.0075,0.0115,-0.0047
FOMC_0095,47,api,3,FOMC_0280,2.9000000000000004,15,0.3191965786585631,0.1414213562373095,1.3104034827202578,1.3632028853005704,0.05431029474747647,0.7395884630073143,0.7395894630073143,2009-08-11,-0.0125,-0.0015,-0.0086,0.0008
FOMC_0097,48,api,1,FOMC_0293,2.9000000000000004,8,0.7132469554013203,0.9853877465186032,0.17095176794287217,1.4395669691009507,0.09524917392781378,0.7074270225701711,0.7074280225701711,2008-12-16,0.0471,0.0225,0.0482,-0.0241
FOMC_0097,48,api,2,FOMC_0287,2.9000000000000004,8,0.6646203688071946,0.9454063165900024,0.33043511741338144,1.6928422598157578,0.08390032705365541,0.6986043732900025,0.6986053732900025,2009-03-17,0.0306,-0.0084,0.0377,-0.0015
FOMC_0097,48,api,3,FOMC_0290,2.9000000000000004,8,0.5316824242729387,0.7033533126053656,0.7702553958196391,1.5931776134419944,0.04538194215632676,0.6653893676020166,0.6653903676020166,2009-01-28,0.0338,-0.0109,0.0353,0.0035
FOMC_0098,49,api,1,FOMC_0113,1.5,127,0.6738894440032562,0.9485048806959625,0.32092092267110783,0.7744102140257214,0.13262849593260406,0.8367982597406334,0.8367992597406334,2019-07-31,-0.0109,-0.0131,-0.0138,0.006
FOMC_0098,49,api,2,FOMC_0120,1.5,127,0.6570204500304634,0.9092802833058768,0.4259570792794112,0.594662861622448,0.07361294624813172,0.7979585374311228,0.7979595374311228,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0098,49,api,3,FOMC_0118,1.5,127,0.6030040601544935,0.8291561975888502,0.5845405074263887,0.6887861681699834,0.19715160596266681,0.7838398182537423,0.7838408182537423,2019-03-20,-0.003,0.0065,0.004,-0.0058
FOMC_0101,50,api,1,FOMC_0089,1.85,13,0.508809001265185,0.6002450479987809,0.8941531770353658,0.5995733991587142,0.07470104011456509,0.7245571414057178,0.7245581414057178,2020-09-16,-0.004,0.0028,-0.0159,0.0012
FOMC_0101,50,api,2,FOMC_0087,1.85,13,0.4978912944744034,0.560112033611204,0.9379637161306361,0.49095982690163936,0.09497561711649315,0.7120429250490451,0.7120439250490451,2020-11-05,0.0195,0.023,0.0261,-0.0095
FOMC_0101,50,api,3,FOMC_0086,1.85,13,0.4140706741609397,0.36380343755449945,1.128004044713937,0.6121502815326962,0.07687133246605532,0.7103489351608872,0.7103499351608872,2020-12-16,0.0016,0.0055,0.0055,-0.0012
FOMC_0103,51,api,1,FOMC_0120,1.5,49,0.5274017822866115,0.6154574548966636,0.8769749655529927,0.3044207337318402,0.19898381908311263,0.9681391874517999,0.9681401874518,2019-01-30,0.0158,0.0057,0.0254,-0.0051
FOMC_0103,51,api,2,FOMC_0115,1.5,49,0.5539051538395431,0.6565321642986127,0.8288158247782039,0.17457171096808127,0.13301305753480794,0.9611907124100758,0.9611917124100758,2019-06-19,0.0023,0.0061,0.0038,-0.0046
FOMC_0103,51,api,3,FOMC_0106,1.5,49,0.5538548766129049,0.6469966392206304,0.840242061288733,0.11244058460211696,0.18363099130452193,0.9560440715917767,0.9560450715917768,2019-10-30,0.0031,0.0055,0.0048,-0.0022
FOMC_0104,52,api,1,FOMC_0103,1.5,52,0.45422256661982685,0.39223227027636803,1.1025132468352767,0.0558185710258711,0.12639801009107585,0.9918043810989243,0.9918053810989244,2020-01-29,-0.0008,0.0054,0.0016,0.0015
FOMC_0104,52,api,2,FOMC_0125,1.5,52,0.4688974013606254,0.4961389383568338,1.0038536363864667,0.44339488550172046,0.1204196990271209,0.949323316107425,0.9493243161074251,2018-11-08,-0.0018,-0.0022,-0.0064,0.0059
FOMC_0104,52,api,3,FOMC_0127,1.5,52,0.5517255450672225,0.6923076923076924,0.7844645405527362,0.4476462792565312,0.12882069375466101,0.9168481383499417,0.9168491383499418,2018-09-26,-0.003,-0.0053,0.0007,0.0004
FOMC_0106,53,api,1,FOMC_0110,1.5,52,0.678761872233822,0.8882053623194086,0.47285227646822536,0.06463117404622154,0.7176216949788266,0.9910720224683872,0.9910730224683872,2019-09-18,0.0006,-0.0063,-0.0004,0.0037
FOMC_0106,53,api,2,FOMC_0113,1.5,52,0.6763233258898201,0.8897681066002583,0.4695357140830542,0.11584728920431019,0.312009564796612,0.9744613566632933,0.9744623566632933,2019-07-31,-0.0109,-0.0131,-0.0138,0.006
