query_event_id,statement_embedding_backend,neighbor_rank,neighbor_event_id,hard_filter_z_threshold_used,hard_filter_pool_size,shock_cosine,evidence_cosine,embedding_cosine,neighbor_date,neighbor_SPY_ret,neighbor_GLD_ret,neighbor_QQQ_ret,neighbor_UUP_ret
FOMC_0242,svd,1,FOMC_0240,1.5,8,0.48666426339228763,0.34933585013889873,0.6981786858966315,2011-11-02,0.0163,0.01,0.0084,-0.0023
FOMC_0242,svd,2,FOMC_0244,1.5,8,0.8222064167913465,0.14540663422909045,0.6080909346857387,2011-08-09,0.0465,0.0089,0.0483,-0.0085
FOMC_0242,svd,3,FOMC_0237,1.5,8,0.2703690352179376,0.3704525765108096,0.5860760133518822,2011-12-13,-0.0093,-0.0219,-0.011,0.0098
FOMC_0244,svd,1,FOMC_0240,1.5,12,0.5962847939999439,0.1838766129041524,0.6219879034141478,2011-11-02,0.0163,0.01,0.0084,-0.0023
FOMC_0244,svd,2,FOMC_0242,1.5,12,0.8222064167913465,0.14540663422909045,0.6080909346857387,2011-09-21,-0.0295,-0.0125,-0.0175,0.0078
FOMC_0244,svd,3,FOMC_0237,1.5,12,0.09938079899999068,0.17712474594784897,0.5202135878746215,2011-12-13,-0.0093,-0.0219,-0.011,0.0098
FOMC_0247,svd,1,FOMC_0250,1.5,36,0.6859943405700354,0.22386221793178318,0.4729509745352353,2011-03-15,-0.0115,-0.0187,-0.0143,0.0009
FOMC_0247,svd,2,FOMC_0253,1.5,36,0.5,0.14769867874022446,0.42606007437300925,2011-01-26,0.0039,0.0081,0.0053,-0.0018
FOMC_0247,svd,3,FOMC_0232,1.5,36,0.8574929257125442,0.22151228650003052,0.3527247515944619,2012-03-13,0.018,-0.0168,0.0185,0.0031
FOMC_0249,svd,1,FOMC_0250,1.5,35,0.8677218312746247,0.42854827048499017,0.8556279937917186,2011-03-15,-0.0115,-0.0187,-0.0143,0.0009
FOMC_0249,svd,2,FOMC_0253,1.5,35,0.9486832980505137,0.2922056379063236,0.638250275916562,2011-01-26,0.0039,0.0081,0.0053,-0.0018
FOMC_0249,svd,3,FOMC_0247,1.5,35,0.31622776601683794,0.2418122405679242,0.5335257845750326,2011-06-22,-0.006,0.0015,-0.0071,0.0038
FOMC_0250,svd,1,FOMC_0249,1.5,41,0.8677218312746247,0.42854827048499017,0.8556279937917186,2011-04-27,0.0065,0.0193,0.0067,-0.0066
FOMC_0250,svd,2,FOMC_0253,1.5,41,0.8574929257125441,0.3077507658584969,0.7120879458633599,2011-01-26,0.0039,0.0081,0.0053,-0.0018
FOMC_0250,svd,3,FOMC_0247,1.5,41,0.6859943405700354,0.22386221793178318,0.4729509745352353,2011-06-22,-0.006,0.0015,-0.0071,0.0038
FOMC_0253,svd,1,FOMC_0250,1.5,34,0.8574929257125441,0.3077507658584969,0.7120879458633599,2011-03-15,-0.0115,-0.0187,-0.0143,0.0009
FOMC_0253,svd,2,FOMC_0249,1.5,34,0.9486832980505137,0.2922056379063236,0.638250275916562,2011-04-27,0.0065,0.0193,0.0067,-0.0066
FOMC_0253,svd,3,FOMC_0247,1.5,34,0.5,0.14769867874022446,0.42606007437300925,2011-06-22,-0.006,0.0015,-0.0071,0.0038
FOMC_0255,svd,1,FOMC_0257,1.5,33,0.408248290463863,0.17336775140735267,0.8917467996756044,2010-11-03,0.004,-0.0069,0.0046,-0.0049
FOMC_0255,svd,2,FOMC_0260,1.5,33,0.7427813527082074,0.17910979653619846,0.5295387324787616,2010-09-21,-0.002,0.0091,-0.0002,-0.011
FOMC_0255,svd,3,FOMC_0262,1.5,33,0.3244428422615251,0.3225348143925048,0.44316353935204594,2010-08-10,-0.0054,0.0028,-0.0085,0.0021
FOMC_0257,svd,1,FOMC_0255,1.5,32,0.408248290463863,0.17336775140735267,0.8917467996756044,2010-12-14,0.0009,0.001,0.0017,0.0017
FOMC_0257,svd,2,FOMC_0262,1.5,32,0.9492481892299481,0.20948113069915955,0.5022062683668213,2010-08-10,-0.0054,0.0028,-0.0085,0.0021
FOMC_0257,svd,3,FOMC_0264,1.5,32,0.5222329678670935,0.08295279488989984,0.4294180887520645,2010-06-23,-0.0031,-0.0041,-0.0039,-0.004
FOMC_0260,svd,1,FOMC_0262,1.5,36,0.7530940414109725,0.08212590637920403,0.7209453945760543,2010-08-10,-0.0054,0.0028,-0.0085,0.0021
FOMC_0260,svd,2,FOMC_0264,1.5,36,0.554265307725427,0.20691172382469356,0.6018436051438624,2010-06-23,-0.0031,-0.0041,-0.0039,-0.004
FOMC_0260,svd,3,FOMC_0257,1.5,36,0.8844477175087206,0.06471921053854368,0.5621992195295052,2010-11-03,0.004,-0.0069,0.0046,-0.0049
