asset_target,feature_set,task,model_family,feature,baseline_rmse,permuted_rmse,rmse_increase,baseline_mae,permuted_mae,mae_increase,n_train,n_validation,rmse_increase_std,mae_increase_std,rank_by_rmse_increase,rank_by_mae_increase
GLD_ret,shock_rag,regression,hgbdt,SPY_volume,0.014808798958200677,0.01468197147045209,-0.00012682748774858754,0.011289899843278989,0.011253109099912364,-3.6790743366625774e-05,125,55,5.660086158771926e-05,5.634400281821051e-05,50,48
GLD_ret,shock_rag,regression,hgbdt,case_up_prob_GLD,0.014808798958200677,0.014655600870220767,-0.00015319808797991218,0.011289899843278989,0.011162268207672575,-0.00012763163560641563,125,55,8.23040757279021e-05,7.637737933114189e-05,51,52
GLD_ret,shock_rag,regression,hgbdt,labor_market_shock_score,0.014808798958200677,0.014627898124769265,-0.00018090083343141216,0.011289899843278989,0.01110446659603395,-0.00018543324724503853,125,55,0.00017733321616791967,0.00019296381903138453,52,53
GLD_ret,shock_rag,regression,hgbdt,case_abs_mean_GLD_ret,0.014808798958200677,0.014561408983990427,-0.0002473899742102504,0.011289899843278989,0.011308837279846419,1.8937436567431492e-05,125,55,0.00023478376321332586,0.00024212257146620687,53,11
GLD_ret,shock_rag,regression,hgbdt,case_pred_GLD_ret,0.014808798958200677,0.014250146713425242,-0.000558652244775435,0.011289899843278989,0.010687960049238991,-0.000601939794039998,125,55,0.00025705401134592056,0.00021427833287444173,54,54
QQQ_ret,baseline,regression,hgbdt,^VIX,0.023761857699338064,0.02408684902744013,0.0003249913281020633,0.0156654261277814,0.01594576898719561,0.0002803428594142106,155,67,0.00016891970046593643,0.00017115678724520067,1,1
QQQ_ret,baseline,regression,hgbdt,DX-Y.NYB,0.023761857699338064,0.023967963955058257,0.00020610625572019313,0.0156654261277814,0.01578707225600034,0.00012164612821894335,155,67,0.0005844556244784269,0.0006203458586473745,2,2
QQQ_ret,baseline,regression,hgbdt,PAYEMS,0.023761857699338064,0.02379610331196699,3.424561262892714e-05,0.0156654261277814,0.01568561291806243,2.0186790281028073e-05,155,67,9.551991590361814e-05,5.174448490187955e-05,3,4
QQQ_ret,baseline,regression,hgbdt,CPIAUCSL,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,4,5
QQQ_ret,baseline,regression,hgbdt,DGS2,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,5,6
QQQ_ret,baseline,regression,hgbdt,T10Y2Y,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,6,7
QQQ_ret,baseline,regression,hgbdt,UUP_volume,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,7,8
QQQ_ret,baseline,regression,hgbdt,curve_inversion,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,8,9
QQQ_ret,baseline,regression,hgbdt,high_vix_regime,0.023761857699338064,0.023761857699338064,0.0,0.0156654261277814,0.0156654261277814,0.0,155,67,0.0,0.0,9,10
QQQ_ret,baseline,regression,hgbdt,DGS10,0.023761857699338064,0.02374969163184356,-1.2166067494505661e-05,0.0156654261277814,0.01568584344210929,2.0417314327893996e-05,155,67,0.00010195222234728012,5.5258591392546864e-05,10,3
QQQ_ret,baseline,regression,hgbdt,BAA10Y,0.023761857699338064,0.023738452472113855,-2.3405227224209958e-05,0.0156654261277814,0.015632887047534298,-3.253908024710241e-05,155,67,4.551118947950396e-05,2.2781913011303355e-05,11,11
QQQ_ret,baseline,regression,hgbdt,SPY_volume,0.023761857699338064,0.023702128329590212,-5.972936974784987e-05,0.0156654261277814,0.015607638122703531,-5.778800507786924e-05,155,67,3.328573293505557e-05,3.6986816735268265e-05,12,12
QQQ_ret,baseline,regression,hgbdt,GLD_volume,0.023761857699338064,0.02362518918683781,-0.0001366685125002541,0.0156654261277814,0.015546951839812166,-0.0001184742879692343,155,67,6.839783373770171e-05,6.105841814969202e-05,13,14
QQQ_ret,baseline,regression,hgbdt,UNRATE,0.023761857699338064,0.023621821726797214,-0.0001400359725408519,0.0156654261277814,0.015569683206597386,-9.574292118401238e-05,155,67,0.00016521227695416124,0.00011110883981427302,14,13
QQQ_ret,baseline,regression,hgbdt,QQQ_volume,0.023761857699338064,0.02326331726158147,-0.0004985404377565932,0.0156654261277814,0.015268244115714001,-0.0003971820120673991,155,67,0.00043472341835046964,0.0003771166482010596,15,15
QQQ_ret,fusion,regression,hgbdt,case_pred_QQQ_ret,0.022159283085432743,0.02377953361009826,0.0016202505246655139,0.01472535003088636,0.016085930148125836,0.0013605801172394778,155,67,0.0007681684596718309,0.0005720293151315773,1,1
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_minus_rolling_mean,0.022159283085432743,0.02266799193033646,0.0005087088449037135,0.01472535003088636,0.014986810303164835,0.0002614602722784758,155,67,0.0001268619066728945,0.00010129899222505573,2,5
QQQ_ret,fusion,regression,hgbdt,case_std_QQQ_ret,0.022159283085432743,0.022545770825033444,0.0003864877396007016,0.01472535003088636,0.014924740627302435,0.00019939059641607492,155,67,0.00016970067876716235,9.164799340302908e-05,3,7
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_vix,0.022159283085432743,0.02248199242150833,0.00032270933607558854,0.01472535003088636,0.01490687056205464,0.00018152053116828035,155,67,0.0002825250630356693,0.00023062090610349205,4,8
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_vix,0.022159283085432743,0.02244767559329723,0.0002883925078644875,0.01472535003088636,0.014982960473707096,0.00025761044282073686,155,67,0.0005888892374384466,0.00041683065385375915,5,6
QQQ_ret,fusion,regression,hgbdt,case_similarity_std,0.022159283085432743,0.022405799270599585,0.00024651618516684264,0.01472535003088636,0.015007529891069522,0.0002821798601831625,155,67,0.00020777491641930544,0.00016233409556979539,6,4
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_minus_rolling_mean,0.022159283085432743,0.022317392747248473,0.00015810966181572988,0.01472535003088636,0.014796237818199231,7.088778731287333e-05,155,67,0.00025893019022562224,0.0002752505390879948,7,11
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_vix,0.022159283085432743,0.022293535968618033,0.00013425288318528891,0.01472535003088636,0.01506925132439083,0.0003439012935044712,155,67,0.00030115702974864157,0.00017984081278230995,8,2
QQQ_ret,fusion,regression,hgbdt,case_abs_mean_QQQ_ret,0.022159283085432743,0.02226443368339882,0.00010515059796607648,0.01472535003088636,0.015016387150655161,0.00029103711976880193,155,67,0.0002256724336889747,0.00019359151219658152,9,3
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score,0.022159283085432743,0.022243075198994443,8.3792113561703e-05,0.01472535003088636,0.014791611003881957,6.626097299559736e-05,155,67,3.820536399738206e-05,1.8217043140845092e-05,10,12
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_case_similarity,0.022159283085432743,0.022229701054572257,7.041796913951389e-05,0.01472535003088636,0.014743698175138818,1.8348144252458426e-05,155,67,1.827547889891237e-05,1.2579032603553474e-05,11,13
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_minus_rolling_mean,0.022159283085432743,0.022214118781368204,5.483569593546178e-05,0.01472535003088636,0.01484694908634835,0.00012159905546199258,155,67,0.00014819154002488746,0.0001839403999571412,12,10
QQQ_ret,fusion,regression,hgbdt,DGS10,0.022159283085432743,0.022184382833064776,2.50997476320354e-05,0.01472535003088636,0.01471820157556276,-7.148455323598424e-06,155,67,4.0331316849695404e-05,6.53590440409218e-05,13,80
QQQ_ret,fusion,regression,hgbdt,case_avg_similarity,0.022159283085432743,0.022159482744781918,1.9965934917695606e-07,0.01472535003088636,0.014727798701529054,2.4486706426948834e-06,155,67,3.5281280328689376e-05,5.058431356885556e-05,14,14
QQQ_ret,fusion,regression,hgbdt,BAA10Y,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,15,15
QQQ_ret,fusion,regression,hgbdt,CPIAUCSL,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,16,16
QQQ_ret,fusion,regression,hgbdt,GLD_volume,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,17,17
QQQ_ret,fusion,regression,hgbdt,PAYEMS,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,18,18
QQQ_ret,fusion,regression,hgbdt,T10Y2Y,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,19,19
QQQ_ret,fusion,regression,hgbdt,UUP_volume,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,20,20
QQQ_ret,fusion,regression,hgbdt,^VIX,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,21,21
QQQ_ret,fusion,regression,hgbdt,case_direction_agreement_QQQ,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,22,22
QQQ_ret,fusion,regression,hgbdt,case_max_similarity,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,23,23
QQQ_ret,fusion,regression,hgbdt,case_neighbor_count,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,24,24
QQQ_ret,fusion,regression,hgbdt,case_up_prob_QQQ,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,25,25
QQQ_ret,fusion,regression,hgbdt,curve_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,26,26
QQQ_ret,fusion,regression,hgbdt,financial_stability_conf_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,27,27
QQQ_ret,fusion,regression,hgbdt,financial_stability_dir_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,28,28
QQQ_ret,fusion,regression,hgbdt,financial_stability_dovish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,29,29
QQQ_ret,fusion,regression,hgbdt,financial_stability_hawkish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,30,30
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_minus_rolling_mean,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,31,31
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_case_similarity,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,32,32
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_curve,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,33,33
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_high_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,34,34
QQQ_ret,fusion,regression,hgbdt,financial_stability_shock_score_x_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,35,35
QQQ_ret,fusion,regression,hgbdt,financial_stability_strength_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,36,36
QQQ_ret,fusion,regression,hgbdt,growth_concern_conf_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,37,37
QQQ_ret,fusion,regression,hgbdt,growth_concern_dir_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,38,38
QQQ_ret,fusion,regression,hgbdt,growth_concern_dovish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,39,39
QQQ_ret,fusion,regression,hgbdt,growth_concern_hawkish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,40,40
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,41,41
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_curve,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,42,42
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_high_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,43,43
QQQ_ret,fusion,regression,hgbdt,growth_concern_shock_score_x_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,44,44
QQQ_ret,fusion,regression,hgbdt,growth_concern_strength_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,45,45
QQQ_ret,fusion,regression,hgbdt,high_vix_regime,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,46,46
QQQ_ret,fusion,regression,hgbdt,inflation_concern_conf_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,47,47
QQQ_ret,fusion,regression,hgbdt,inflation_concern_dir_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,48,48
QQQ_ret,fusion,regression,hgbdt,inflation_concern_dovish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,49,49
QQQ_ret,fusion,regression,hgbdt,inflation_concern_hawkish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,50,50
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,51,51
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_curve,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,52,52
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_high_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,53,53
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,54,54
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,55,55
QQQ_ret,fusion,regression,hgbdt,inflation_concern_strength_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,56,56
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_conf_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,57,57
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_dir_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,58,58
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_dovish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,59,59
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_hawkish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,60,60
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,61,61
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_minus_rolling_mean,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,62,62
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_case_similarity,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,63,63
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_curve,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,64,64
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_high_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,65,65
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_shock_score_x_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,66,66
QQQ_ret,fusion,regression,hgbdt,interest_rate_path_strength_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,67,67
QQQ_ret,fusion,regression,hgbdt,labor_market_conf_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,68,68
QQQ_ret,fusion,regression,hgbdt,labor_market_dir_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,69,69
QQQ_ret,fusion,regression,hgbdt,labor_market_dovish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,70,70
QQQ_ret,fusion,regression,hgbdt,labor_market_hawkish_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,71,71
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,72,72
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_x_case_similarity,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,73,73
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_x_curve,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,74,74
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_x_high_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,75,75
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_x_inversion,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,76,76
QQQ_ret,fusion,regression,hgbdt,labor_market_shock_score_x_vix,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,77,77
QQQ_ret,fusion,regression,hgbdt,labor_market_strength_num,0.022159283085432743,0.022159283085432743,0.0,0.01472535003088636,0.01472535003088636,0.0,155,67,0.0,0.0,78,78
QQQ_ret,fusion,regression,hgbdt,DGS2,0.022159283085432743,0.022151267663086612,-8.015422346130535e-06,0.01472535003088636,0.014719683525029684,-5.666505856676274e-06,155,67,2.1365412680818256e-05,2.51412680714072e-05,79,79
QQQ_ret,fusion,regression,hgbdt,SPY_volume,0.022159283085432743,0.02214566694830207,-1.3616137130671308e-05,0.01472535003088636,0.014655816829990904,-6.953320089545502e-05,155,67,9.29070650861326e-06,1.4529424248563818e-05,80,81
QQQ_ret,fusion,regression,hgbdt,inflation_concern_shock_score_x_case_similarity,0.022159283085432743,0.022125827385330817,-3.345570010192783e-05,0.01472535003088636,0.014851925259862564,0.00012657522897620448,155,67,0.00020144142401128925,0.00019616873568730164,81,9
QQQ_ret,fusion,regression,hgbdt,UNRATE,0.022159283085432743,0.022049344971595428,-0.00010993811383731677,0.01472535003088636,0.01464729522415933,-7.805480672703036e-05,155,67,0.00011353495600227661,8.718110689227387e-05,82,82
QQQ_ret,fusion,regression,hgbdt,DX-Y.NYB,0.022159283085432743,0.021763298795727977,-0.00039598428970476815,0.01472535003088636,0.0145531980069489,-0.0001721520239374596,155,67,0.00033854530297099746,0.00028709954236976864,83,83
QQQ_ret,fusion,regression,hgbdt,QQQ_volume,0.022159283085432743,0.0216245744429761,-0.0005347086424566426,0.01472535003088636,0.014439407173452283,-0.00028594285743407526,155,67,0.00019389772747132675,0.00020215560436204357,84,84
QQQ_ret,rag_memory,regression,hgbdt,case_pred_QQQ_ret,0.022477680459691604,0.02385331242802251,0.001375631968330908,0.014801531027106957,0.015854960715304064,0.0010534296881971033,155,67,0.0006153956219837008,0.0005538802204831483,1,1
QQQ_ret,rag_memory,regression,hgbdt,^VIX,0.022477680459691604,0.022932964370673964,0.0004552839109823628,0.014801531027106957,0.015158710372280993,0.0003571793451740337,155,67,0.00020326746731656815,0.00020429301377757238,2,2
QQQ_ret,rag_memory,regression,hgbdt,case_max_similarity,0.022477680459691604,0.022802818107867627,0.00032513764817602585,0.014801531027106957,0.014842330316243341,4.079928913638203e-05,155,67,0.00023039763332849856,0.000199578223395593,3,6
QQQ_ret,rag_memory,regression,hgbdt,case_similarity_std,0.022477680459691604,0.022668050087026513,0.00019036962733491217,0.014801531027106957,0.014997168568712544,0.00019563754160558506,155,67,0.00010913415047574358,9.096852809850616e-05,4,3
QQQ_ret,rag_memory,regression,hgbdt,case_up_prob_QQQ,0.022477680459691604,0.02251914967951239,4.146921982078805e-05,0.014801531027106957,0.014815170667664858,1.3639640557899235e-05,155,67,3.441368853141643e-05,8.837976024109841e-06,5,8
QQQ_ret,rag_memory,regression,hgbdt,PAYEMS,0.022477680459691604,0.022485992036247522,8.311576555918992e-06,0.014801531027106957,0.014811611537059254,1.0080509952293746e-05,155,67,3.621888085510694e-05,3.4453495638758805e-05,6,9
QQQ_ret,rag_memory,regression,hgbdt,case_avg_similarity,0.022477680459691604,0.02248040687022947,2.726410537871593e-06,0.014801531027106957,0.014804059667975655,2.5286408686961415e-06,155,67,3.399269888442378e-05,4.2719564606209485e-05,7,10
QQQ_ret,rag_memory,regression,hgbdt,CPIAUCSL,0.022477680459691604,0.02248029402730257,2.6135676109674542e-06,0.014801531027106957,0.014801531027106957,-6.938893903907229e-20,155,67,1.8766153473270357e-05,2.855192367973809e-05,8,18
QQQ_ret,rag_memory,regression,hgbdt,SPY_volume,0.022477680459691604,0.022477724245094262,4.378540266053443e-08,0.014801531027106957,0.014802588337607636,1.057310500676284e-06,155,67,2.1892701330267214e-07,5.28655250338142e-06,9,11
QQQ_ret,rag_memory,regression,hgbdt,BAA10Y,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,10,12
QQQ_ret,rag_memory,regression,hgbdt,T10Y2Y,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,11,13
QQQ_ret,rag_memory,regression,hgbdt,UUP_volume,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,12,14
QQQ_ret,rag_memory,regression,hgbdt,case_neighbor_count,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,13,15
QQQ_ret,rag_memory,regression,hgbdt,curve_inversion,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,14,16
QQQ_ret,rag_memory,regression,hgbdt,high_vix_regime,0.022477680459691604,0.022477680459691604,0.0,0.014801531027106957,0.014801531027106957,0.0,155,67,0.0,0.0,15,17
QQQ_ret,rag_memory,regression,hgbdt,DGS10,0.022477680459691604,0.022467875564892714,-9.804894798887132e-06,0.014801531027106957,0.014816650756372854,1.511972926589368e-05,155,67,3.3712796694207024e-05,2.350570294146671e-05,16,7
QQQ_ret,rag_memory,regression,hgbdt,QQQ_volume,0.022477680459691604,0.02245560772217311,-2.2072737518492453e-05,0.014801531027106957,0.014961782789216536,0.00016025176210957622,155,67,0.00019521201588556598,0.00023365637339615232,17,4
QQQ_ret,rag_memory,regression,hgbdt,GLD_volume,0.022477680459691604,0.022432398494388862,-4.5281965302737675e-05,0.014801531027106957,0.014794725822419285,-6.805204687674038e-06,155,67,3.811829770889734e-05,3.125005851996409e-05,18,19
QQQ_ret,rag_memory,regression,hgbdt,DGS2,0.022477680459691604,0.022419478429639827,-5.820203005177119e-05,0.014801531027106957,0.014719739338424109,-8.179168868284903e-05,155,67,5.346723321897043e-05,5.868025207276236e-05,19,21
QQQ_ret,rag_memory,regression,hgbdt,case_abs_mean_QQQ_ret,0.022477680459691604,0.0224043011604228,-7.337929926879816e-05,0.014801531027106957,0.014578025537194594,-0.00022350548991236465,155,67,0.00017685229121568123,0.00016564147161643813,20,24
QQQ_ret,rag_memory,regression,hgbdt,case_std_QQQ_ret,0.022477680459691604,0.022365140782898044,-0.0001125396767935552,0.014801531027106957,0.014787224248756045,-1.4306778350912028e-05,155,67,0.00017082397855220074,4.554103171354778e-05,21,20
QQQ_ret,rag_memory,regression,hgbdt,UNRATE,0.022477680459691604,0.02233802828214286,-0.00013965217754874097,0.014801531027106957,0.014707187175219849,-9.43438518871087e-05,155,67,8.08415022791639e-05,0.00010142443009029484,22,22
QQQ_ret,rag_memory,regression,hgbdt,DX-Y.NYB,0.022477680459691604,0.0222555949731308,-0.00022208548656079907,0.014801531027106957,0.01486425480223806,6.272377513110133e-05,155,67,0.00042936827546478636,0.00045639413162380983,23,5
QQQ_ret,rag_memory,regression,hgbdt,case_direction_agreement_QQQ,0.022477680459691604,0.02186843634079197,-0.0006092441188996315,0.014801531027106957,0.014667730394076936,-0.00013380063303002136,155,67,0.00021570920646294317,0.0001543974763236172,24,23
QQQ_ret,shock_interactions,regression,hgbdt,financial_stability_shock_score_x_vix,0.023817653798816743,0.024274793403572276,0.0004571396047555358,0.014967327972062065,0.015359783428478496,0.0003924554564164293,155,67,0.00037582241210849863,0.0002159079057975023,1,1
QQQ_ret,shock_interactions,regression,hgbdt,growth_concern_shock_score_x_vix,0.023817653798816743,0.024226054083305387,0.0004084002844886415,0.014967327972062065,0.015323469372539152,0.00035614140047708523,155,67,0.0005347612894577178,0.00048392015823811075,2,2
QQQ_ret,shock_interactions,regression,hgbdt,inflation_concern_shock_score_minus_rolling_mean,0.023817653798816743,0.024035199627543448,0.00021754582872670722,0.014967327972062065,0.01519636653610941,0.0002290385640473444,155,67,0.00022023688819446967,0.00024196255615409272,3,3
QQQ_ret,shock_interactions,regression,hgbdt,inflation_concern_shock_score_x_vix,0.023817653798816743,0.02393911726026655,0.00012146346144980793,0.014967327972062065,0.015011717626311958,4.4389654249892345e-05,155,67,3.998082899227857e-05,2.173471001584153e-05,4,7
