asset_target,feature_set,task,feature,baseline_rmse,permuted_rmse,rmse_increase,baseline_mae,permuted_mae,mae_increase,n_train,n_validation,rmse_increase_std,mae_increase_std,rank_by_rmse_increase,rank_by_mae_increase
QQQ_ret,baseline,regression,UUP_volume,0.022252744433217807,0.022252744433217807,0.0,0.01393863283848362,0.01393863283848362,0.0,155,67,0.0,0.0,12,10
QQQ_ret,baseline,regression,^VIX,0.022252744433217807,0.022252744433217807,0.0,0.01393863283848362,0.01393863283848362,0.0,155,67,0.0,0.0,13,11
QQQ_ret,baseline,regression,curve_inversion,0.022252744433217807,0.022252744433217807,0.0,0.01393863283848362,0.01393863283848362,0.0,155,67,0.0,0.0,14,12
QQQ_ret,baseline,regression,high_vix_regime,0.022252744433217807,0.022252744433217807,0.0,0.01393863283848362,0.01393863283848362,0.0,155,67,0.0,0.0,15,13
QQQ_ret,fusion,regression,interest_rate_path_shock_score_x_vix,0.02225130727125092,0.022252298382818603,9.911115676877747e-07,0.0139392524633779,0.013939854137933074,6.016745551758184e-07,155,67,2.5603510427688316e-06,2.133043352671023e-06,1,1
QQQ_ret,fusion,regression,case_similarity_std,0.02225130727125092,0.022251654373659956,3.4710240903637613e-07,0.0139392524633779,0.013939549205268718,2.967418908185471e-07,155,67,9.505346456009682e-07,7.090750736606364e-07,2,2
QQQ_ret,fusion,regression,case_max_similarity,0.02225130727125092,0.022251325819316676,1.8548065758711154e-08,0.0139392524633779,0.01393923059147574,-2.1871902159756317e-08,155,67,1.4783138170555131e-07,1.87930588574718e-07,3,82
QQQ_ret,fusion,regression,BAA10Y,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,4,3
QQQ_ret,fusion,regression,CPIAUCSL,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,5,4
QQQ_ret,fusion,regression,DGS10,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,6,5
QQQ_ret,fusion,regression,DGS2,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,7,6
QQQ_ret,fusion,regression,DX-Y.NYB,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,8,7
QQQ_ret,fusion,regression,GLD_volume,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,9,8
QQQ_ret,fusion,regression,PAYEMS,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,10,9
QQQ_ret,fusion,regression,SPY_volume,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,11,10
QQQ_ret,fusion,regression,T10Y2Y,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,12,11
QQQ_ret,fusion,regression,UNRATE,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,13,12
QQQ_ret,fusion,regression,UUP_volume,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,14,13
QQQ_ret,fusion,regression,^VIX,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,15,14
QQQ_ret,fusion,regression,case_abs_mean_QQQ_ret,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,16,15
QQQ_ret,fusion,regression,case_direction_agreement_QQQ,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,17,16
QQQ_ret,fusion,regression,case_neighbor_count,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,18,17
QQQ_ret,fusion,regression,case_pred_QQQ_ret,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,19,18
QQQ_ret,fusion,regression,case_std_QQQ_ret,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,20,19
QQQ_ret,fusion,regression,case_up_prob_QQQ,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,21,20
QQQ_ret,fusion,regression,curve_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,22,21
QQQ_ret,fusion,regression,financial_stability_conf_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,23,22
QQQ_ret,fusion,regression,financial_stability_dir_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,24,23
QQQ_ret,fusion,regression,financial_stability_dovish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,25,24
QQQ_ret,fusion,regression,financial_stability_hawkish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,26,25
QQQ_ret,fusion,regression,financial_stability_shock_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,27,26
QQQ_ret,fusion,regression,financial_stability_shock_score_minus_rolling_mean,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,28,27
QQQ_ret,fusion,regression,financial_stability_shock_score_x_case_similarity,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,29,28
QQQ_ret,fusion,regression,financial_stability_shock_score_x_curve,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,30,29
QQQ_ret,fusion,regression,financial_stability_shock_score_x_high_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,31,30
QQQ_ret,fusion,regression,financial_stability_shock_score_x_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,32,31
QQQ_ret,fusion,regression,financial_stability_shock_score_x_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,33,32
QQQ_ret,fusion,regression,financial_stability_strength_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,34,33
QQQ_ret,fusion,regression,growth_concern_conf_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,35,34
QQQ_ret,fusion,regression,growth_concern_dir_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,36,35
QQQ_ret,fusion,regression,growth_concern_dovish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,37,36
QQQ_ret,fusion,regression,growth_concern_hawkish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,38,37
QQQ_ret,fusion,regression,growth_concern_shock_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,39,38
QQQ_ret,fusion,regression,growth_concern_shock_score_minus_rolling_mean,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,40,39
QQQ_ret,fusion,regression,growth_concern_shock_score_x_case_similarity,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,41,40
QQQ_ret,fusion,regression,growth_concern_shock_score_x_curve,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,42,41
QQQ_ret,fusion,regression,growth_concern_shock_score_x_high_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,43,42
QQQ_ret,fusion,regression,growth_concern_shock_score_x_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,44,43
QQQ_ret,fusion,regression,growth_concern_shock_score_x_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,45,44
QQQ_ret,fusion,regression,growth_concern_strength_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,46,45
QQQ_ret,fusion,regression,high_vix_regime,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,47,46
QQQ_ret,fusion,regression,inflation_concern_conf_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,48,47
QQQ_ret,fusion,regression,inflation_concern_dir_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,49,48
QQQ_ret,fusion,regression,inflation_concern_dovish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,50,49
QQQ_ret,fusion,regression,inflation_concern_hawkish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,51,50
QQQ_ret,fusion,regression,inflation_concern_shock_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,52,51
QQQ_ret,fusion,regression,inflation_concern_shock_score_minus_rolling_mean,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,53,52
QQQ_ret,fusion,regression,inflation_concern_shock_score_x_case_similarity,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,54,53
QQQ_ret,fusion,regression,inflation_concern_shock_score_x_curve,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,55,54
QQQ_ret,fusion,regression,inflation_concern_shock_score_x_high_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,56,55
QQQ_ret,fusion,regression,inflation_concern_shock_score_x_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,57,56
QQQ_ret,fusion,regression,inflation_concern_shock_score_x_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,58,57
QQQ_ret,fusion,regression,inflation_concern_strength_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,59,58
QQQ_ret,fusion,regression,interest_rate_path_conf_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,60,59
QQQ_ret,fusion,regression,interest_rate_path_dir_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,61,60
QQQ_ret,fusion,regression,interest_rate_path_dovish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,62,61
QQQ_ret,fusion,regression,interest_rate_path_hawkish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,63,62
QQQ_ret,fusion,regression,interest_rate_path_shock_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,64,63
QQQ_ret,fusion,regression,interest_rate_path_shock_score_minus_rolling_mean,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,65,64
QQQ_ret,fusion,regression,interest_rate_path_shock_score_x_case_similarity,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,66,65
QQQ_ret,fusion,regression,interest_rate_path_shock_score_x_curve,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,67,66
QQQ_ret,fusion,regression,interest_rate_path_shock_score_x_high_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,68,67
QQQ_ret,fusion,regression,interest_rate_path_shock_score_x_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,69,68
QQQ_ret,fusion,regression,interest_rate_path_strength_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,70,69
QQQ_ret,fusion,regression,labor_market_conf_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,71,70
QQQ_ret,fusion,regression,labor_market_dir_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,72,71
QQQ_ret,fusion,regression,labor_market_dovish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,73,72
QQQ_ret,fusion,regression,labor_market_hawkish_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,74,73
QQQ_ret,fusion,regression,labor_market_shock_score,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,75,74
QQQ_ret,fusion,regression,labor_market_shock_score_minus_rolling_mean,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,76,75
QQQ_ret,fusion,regression,labor_market_shock_score_x_case_similarity,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,77,76
QQQ_ret,fusion,regression,labor_market_shock_score_x_curve,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,78,77
QQQ_ret,fusion,regression,labor_market_shock_score_x_high_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,79,78
QQQ_ret,fusion,regression,labor_market_shock_score_x_inversion,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,80,79
QQQ_ret,fusion,regression,labor_market_shock_score_x_vix,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,81,80
QQQ_ret,fusion,regression,labor_market_strength_num,0.02225130727125092,0.02225130727125092,0.0,0.0139392524633779,0.0139392524633779,0.0,155,67,0.0,0.0,82,81
QQQ_ret,fusion,regression,case_avg_similarity,0.02225130727125092,0.022249617948451653,-1.6893227992678673e-06,0.0139392524633779,0.013936930711228233,-2.321752149667122e-06,155,67,2.657820099457759e-06,3.15979844494783e-06,83,83
QQQ_ret,fusion,regression,QQQ_volume,0.02225130727125092,0.022249558764922264,-1.7485063286547253e-06,0.0139392524633779,0.013933420622269608,-5.8318411082912415e-06,155,67,5.717598937399097e-06,7.259174261994193e-06,84,84
QQQ_ret,rag_memory,regression,case_similarity_std,0.022251857952525746,0.022252859713959582,1.001761433838816e-06,0.013937929240958904,0.013939051663836657,1.1224228777547556e-06,155,67,1.6896667462513591e-06,1.8297155455095587e-06,1,2
QQQ_ret,rag_memory,regression,case_up_prob_QQQ,0.022251857952525746,0.022252620953067893,7.63000542150366e-07,0.013937929240958904,0.013939244743547775,1.3155025888737098e-06,155,67,1.95643715917115e-06,2.784281997573755e-06,2,1
QQQ_ret,rag_memory,regression,BAA10Y,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,3,3
QQQ_ret,rag_memory,regression,CPIAUCSL,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,4,4
QQQ_ret,rag_memory,regression,DGS10,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,5,5
QQQ_ret,rag_memory,regression,DGS2,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,6,6
QQQ_ret,rag_memory,regression,DX-Y.NYB,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,7,7
QQQ_ret,rag_memory,regression,GLD_volume,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,8,8
QQQ_ret,rag_memory,regression,PAYEMS,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,9,9
QQQ_ret,rag_memory,regression,SPY_volume,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,10,10
QQQ_ret,rag_memory,regression,T10Y2Y,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,11,11
QQQ_ret,rag_memory,regression,UNRATE,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,12,12
QQQ_ret,rag_memory,regression,UUP_volume,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,13,13
QQQ_ret,rag_memory,regression,^VIX,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,14,14
QQQ_ret,rag_memory,regression,case_abs_mean_QQQ_ret,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,15,15
QQQ_ret,rag_memory,regression,case_direction_agreement_QQQ,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,16,16
QQQ_ret,rag_memory,regression,case_neighbor_count,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,17,17
QQQ_ret,rag_memory,regression,case_pred_QQQ_ret,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,18,18
QQQ_ret,rag_memory,regression,case_std_QQQ_ret,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,19,19
QQQ_ret,rag_memory,regression,curve_inversion,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,20,20
QQQ_ret,rag_memory,regression,high_vix_regime,0.022251857952525746,0.022251857952525746,0.0,0.013937929240958904,0.013937929240958904,0.0,155,67,0.0,0.0,21,21
QQQ_ret,rag_memory,regression,case_max_similarity,0.022251857952525746,0.022251638501078967,-2.194514467761255e-07,0.013937929240958904,0.013936750535755904,-1.178705202999411e-06,155,67,1.6417267963075878e-06,2.0659012226310747e-06,22,22
QQQ_ret,rag_memory,regression,QQQ_volume,0.022251857952525746,0.022250532151400895,-1.325801124848064e-06,0.013937929240958904,0.013932003396459034,-5.9258444998689514e-06,155,67,5.419988768463818e-06,7.195135142273085e-06,23,24
QQQ_ret,rag_memory,regression,case_avg_similarity,0.022251857952525746,0.022250168664727166,-1.689287798575384e-06,0.013937929240958904,0.013935607488809237,-2.321752149667122e-06,155,67,2.6577077796696036e-06,3.15979844494783e-06,24,23
QQQ_ret,shock_interactions,regression,interest_rate_path_shock_score_x_vix,0.022250841387281364,0.02225222208908237,1.3807018010059125e-06,0.013935956380733134,0.013936715127288628,7.587465554921569e-07,155,67,3.158862202562922e-06,3.0354118571265835e-06,1,1
QQQ_ret,shock_interactions,regression,PAYEMS,0.022250841387281364,0.02225097304691269,1.316596313229168e-07,0.013935956380733134,0.013936038181018916,8.180028578240462e-08,155,67,6.58298156614584e-07,4.090014289120231e-07,2,2
QQQ_ret,shock_interactions,regression,BAA10Y,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,3,3
QQQ_ret,shock_interactions,regression,CPIAUCSL,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,4,4
QQQ_ret,shock_interactions,regression,DGS10,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,5,5
QQQ_ret,shock_interactions,regression,DGS2,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,6,6
QQQ_ret,shock_interactions,regression,DX-Y.NYB,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,7,7
QQQ_ret,shock_interactions,regression,GLD_volume,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,8,8
QQQ_ret,shock_interactions,regression,SPY_volume,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,9,9
QQQ_ret,shock_interactions,regression,T10Y2Y,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,10,10
QQQ_ret,shock_interactions,regression,UNRATE,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,11,11
QQQ_ret,shock_interactions,regression,UUP_volume,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,12,12
QQQ_ret,shock_interactions,regression,^VIX,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,13,13
QQQ_ret,shock_interactions,regression,curve_inversion,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,14,14
QQQ_ret,shock_interactions,regression,financial_stability_conf_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,15,15
QQQ_ret,shock_interactions,regression,financial_stability_dir_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,16,16
QQQ_ret,shock_interactions,regression,financial_stability_dovish_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,17,17
QQQ_ret,shock_interactions,regression,financial_stability_hawkish_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,18,18
QQQ_ret,shock_interactions,regression,financial_stability_shock_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,19,19
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_minus_rolling_mean,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,20,20
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_x_case_similarity,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,21,21
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_x_curve,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,22,22
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_x_high_vix,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,23,23
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_x_inversion,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,24,24
QQQ_ret,shock_interactions,regression,financial_stability_shock_score_x_vix,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,25,25
QQQ_ret,shock_interactions,regression,financial_stability_strength_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,26,26
QQQ_ret,shock_interactions,regression,growth_concern_conf_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,27,27
QQQ_ret,shock_interactions,regression,growth_concern_dir_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,28,28
QQQ_ret,shock_interactions,regression,growth_concern_dovish_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,29,29
QQQ_ret,shock_interactions,regression,growth_concern_hawkish_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,30,30
QQQ_ret,shock_interactions,regression,growth_concern_shock_score,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,31,31
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_minus_rolling_mean,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,32,32
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_x_case_similarity,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,33,33
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_x_curve,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,34,34
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_x_high_vix,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,35,35
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_x_inversion,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,36,36
QQQ_ret,shock_interactions,regression,growth_concern_shock_score_x_vix,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,37,37
QQQ_ret,shock_interactions,regression,growth_concern_strength_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,38,38
QQQ_ret,shock_interactions,regression,high_vix_regime,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,39,39
QQQ_ret,shock_interactions,regression,inflation_concern_conf_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,40,40
QQQ_ret,shock_interactions,regression,inflation_concern_dir_num,0.022250841387281364,0.022250841387281364,0.0,0.013935956380733134,0.013935956380733134,0.0,155,67,0.0,0.0,41,41
