asset_target,feature_set,task,feature,weight,gain,cover,total_gain,total_cover,weight_share,gain_share,cover_share,total_gain_share,total_cover_share,rank_by_gain
SPY_ret,fusion,regression,labor_market_shock_score_x_case_similarity,1.6,0.0010578806744888,198.76666564941405,0.0018234907416626,318.4,0.0074418604651162,0.017150620813426,0.0360053614072177,0.0054685283616203,0.0100050905297293,29
SPY_ret,fusion,regression,labor_market_shock_score_minus_rolling_mean,2.8,0.0009728844743221,90.93333435058594,0.0027621567249298,282.8,0.0130232558139534,0.0157726415811799,0.0164720153480416,0.0082835256820366,0.0088864309101992,30
SPY_ret,fusion,regression,interest_rate_path_shock_score_x_high_vix,1.8,0.0009480102919042,180.1,0.0017122040968388,307.6,0.0083720930232558,0.0153693752384035,0.0326240095050818,0.0051347870600692,0.0096657218811078,31
SPY_ret,fusion,regression,case_direction_agreement_SPY,1.4,0.0009370266459882,34.7,0.0019836502149701,89.6,0.0065116279069767,0.0151913056783891,0.0062856920034777,0.0059488360495909,0.0028155028626373,32
SPY_ret,fusion,regression,growth_concern_shock_score_x_vix,4.6,0.0008582706213928,164.44666748046876,0.0037989592179656,737.8,0.0213953488372093,0.0139144937021609,0.0297885044028975,0.0113928279170428,0.0231839063845298,33
SPY_ret,fusion,regression,DX-Y.NYB,4.0,0.0008510906831361,196.6233337402344,0.003347230143845,785.6,0.0186046511627906,0.0137980907831222,0.0356171099881304,0.010038122243383,0.02468592688491,34
SPY_ret,fusion,regression,DGS10,2.8,0.0008432161179371,26.95,0.0024056890979409,72.6,0.0130232558139534,0.0136704264018211,0.0048818270747471,0.0072145027999074,0.0022813114712887,35
SPY_ret,fusion,regression,financial_stability_dir_num,0.4,0.0008336501894518,7.4,0.0008336501894518,7.4,0.001860465116279,0.0135153412243194,0.0013404645771105,0.0025000618870874,0.0002325303703517,36
SPY_ret,fusion,regression,DGS2,1.0,0.000728040782269,5.4,0.0008147662505507,6.6,0.0046511627906976,0.0118031756270058,0.0009781768535671,0.0024434302008932,0.0002073919519353,37
SPY_ret,fusion,regression,growth_concern_shock_score_x_curve,1.8,0.0006853445200249,81.23333435058593,0.0014920263784006,218.6,0.0083720930232558,0.0111109733573561,0.0147149198888562,0.0044744886168875,0.0068690728322827,38
SPY_ret,fusion,regression,GLD_volume,3.0,0.0006587664131075,41.316666221618654,0.00209236695664,141.4,0.013953488372093,0.0106800825729111,0.007484260474916,0.0062748703812283,0.0044432154550996,39
SPY_ret,fusion,regression,inflation_concern_shock_score_x_vix,1.8,0.0006035610334947,91.6,0.0013634482282213,166.4,0.0083720930232558,0.0097850794261177,0.016592777738287,0.0040888912322258,0.0052287910306123,40
SPY_ret,fusion,regression,UUP_volume,1.2,0.0005872154841199,159.3,0.0008588410099036,239.0,0.0055813953488372,0.0095200813728636,0.0288562171802306,0.0025756074947211,0.007510102501901,41
SPY_ret,fusion,regression,inflation_concern_shock_score,0.6,0.0005537820514291,100.4,0.0005537820514291,100.4,0.0027906976744186,0.0089780503665328,0.0181868437218779,0.0016607558158673,0.0031548715112588,42
SPY_ret,fusion,regression,PAYEMS,0.8,0.0004942824598401,27.1,0.0006095139076933,47.6,0.0037209302325581,0.0080134284025393,0.0049089986540128,0.0018278919738214,0.0014957358957761,43
SPY_ret,fusion,regression,inflation_concern_shock_score_x_curve,1.0,0.0004332869662903,11.3,0.0008181576733477,19.8,0.0046511627906976,0.0070245545092651,0.0020469256380201,0.0024536008539861,0.000622175855806,44
SPY_ret,fusion,regression,inflation_concern_shock_score_minus_rolling_mean,2.4,0.0004295092658139,108.74666442871094,0.001687293825671,428.6,0.0111627906976744,0.0069633095031137,0.019698790749407,0.0050600828012188,0.0134679076665891,45
SPY_ret,fusion,regression,UNRATE,1.0,0.0004073489806614,4.266666603088379,0.0009840564802289,11.2,0.0046511627906976,0.006604041528064,0.0007728804653757,0.0029511204244783,0.0003519378578296,46
SPY_ret,fusion,regression,interest_rate_path_shock_score,1.6,0.0003116770763881,16.06666660308838,0.0006080538383685,39.8,0.0074418604651162,0.0050529851639016,0.0029103780342817,0.0018235133222987,0.0012506363162161,47
SPY_ret,fusion,regression,CPIAUCSL,0.2,0.0002269330900162,2.4,0.0002269330900162,2.4,0.0009302325581395,0.003679094883521,0.000434745268252,0.0006805573566073,7.541525524921599e-05,48
SPY_ret,fusion,regression,growth_concern_dovish_score,0.2,0.0002233854262158,38.6,0.0002233854262158,38.6,0.0009302325581395,0.0036215792883487,0.0069921530643873,0.0006699181470589,0.0012129286885915,49
SPY_ret,fusion,regression,labor_market_shock_score,0.4,0.0002140699885785,19.4,0.0004281399771571,38.8,0.001860465116279,0.0034705551298772,0.0035141909183708,0.0012839635290346,0.0012192132931956,50
SPY_ret,fusion,regression,inflation_concern_strength_num,0.2,0.0002123918384313,12.4,0.0002123918384313,12.4,0.0009302325581395,0.0034433485483254,0.0022461838859689,0.0006369491030042,0.0003896454854542,51
SPY_ret,fusion,regression,labor_market_conf_num,0.6,0.0002034992212429,5.2,0.0006104976870119,15.6,0.0027906976744186,0.0032991792586172,0.0009419480812128,0.0018308422630566,0.0004901991591199,52
SPY_ret,fusion,regression,labor_market_dir_num,0.2,0.0001294461195357,4.6,0.0001294461195357,4.6,0.0009302325581395,0.0020986122210798,0.0008332617641497,0.0003882003674651,0.0001445459058943,53
SPY_ret,fusion,regression,inflation_concern_shock_score_x_case_similarity,0.2,0.000108853902202,37.4,0.000108853902202,37.4,0.0009302325581395,0.0017647661458907,0.0067747804302613,0.000326445667019,0.0011752210609669,54
SPY_ret,fusion,regression,inflation_concern_conf_num,0.2,8.261860348284245e-05,1.6,8.261860348284245e-05,1.6,0.0009302325581395,0.0013394330519873,0.0002898301788347,0.0002477677380096,5.027683683281066e-05,55
SPY_ret,fusion,regression,financial_stability_conf_num,0.4,1.0735017713159323e-05,4.0,1.0735017713159323e-05,4.0,0.001860465116279,0.0001740387386439,0.0007245754470867,3.2193609479684225e-05,0.000125692092082,56
SPY_ret,fusion,regression,case_neighbor_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
SPY_ret,fusion,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
SPY_ret,fusion,regression,financial_stability_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
SPY_ret,fusion,regression,financial_stability_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
SPY_ret,fusion,regression,financial_stability_shock_score_x_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
SPY_ret,fusion,regression,financial_stability_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
SPY_ret,fusion,regression,financial_stability_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
SPY_ret,fusion,regression,growth_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
SPY_ret,fusion,regression,growth_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
SPY_ret,fusion,regression,growth_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
SPY_ret,fusion,regression,growth_concern_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
SPY_ret,fusion,regression,growth_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
SPY_ret,fusion,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
SPY_ret,fusion,regression,inflation_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
SPY_ret,fusion,regression,inflation_concern_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
SPY_ret,fusion,regression,inflation_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
SPY_ret,fusion,regression,inflation_concern_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
SPY_ret,fusion,regression,inflation_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
SPY_ret,fusion,regression,interest_rate_path_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
SPY_ret,fusion,regression,interest_rate_path_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
SPY_ret,fusion,regression,interest_rate_path_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
SPY_ret,fusion,regression,interest_rate_path_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
SPY_ret,fusion,regression,interest_rate_path_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
SPY_ret,fusion,regression,labor_market_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
SPY_ret,fusion,regression,labor_market_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
SPY_ret,fusion,regression,labor_market_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
SPY_ret,fusion,regression,labor_market_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
SPY_ret,fusion,regression,labor_market_strength_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
SPY_ret,rag_memory,regression,case_avg_similarity,25.4,0.0020642763469368,150.71304321289062,0.0525361970067024,3817.0,0.1117957746478873,0.0858943695792248,0.060790190814657,0.1727212392857137,0.1197354965399986,1
SPY_ret,rag_memory,regression,case_abs_mean_SPY_ret,5.8,0.0017909863730892,142.81000213623048,0.0102054191753268,802.0,0.0255281690140845,0.0745227961700769,0.05760249474785,0.0335519650797669,0.0251579429460515,2
SPY_ret,rag_memory,regression,SPY_volume,22.0,0.0015493224840611,169.50405883789062,0.0337151564657688,3710.4,0.0968309859154929,0.0644671815577517,0.0683695575442596,0.1108440263907265,0.1163915604825807,3
SPY_ret,rag_memory,regression,case_up_prob_SPY,12.2,0.0014990514144301,155.88951416015624,0.0182253936305642,1910.4,0.0536971830985915,0.0623754064713231,0.0628781232850159,0.0599189274004626,0.0599273493817168,4
SPY_ret,rag_memory,regression,^VIX,15.6,0.0014986899681389,164.28472290039062,0.0232886794954538,2543.4,0.0686619718309859,0.0623603667207751,0.0662643354559614,0.0765652980795203,0.0797839302855207,5
SPY_ret,rag_memory,regression,QQQ_volume,24.0,0.0014932971680536,161.27353210449218,0.035594642162323,3858.8,0.1056338028169014,0.0621359727512969,0.0650497699534691,0.1170231394066001,0.1210467209977853,6
SPY_ret,rag_memory,regression,BAA10Y,6.6,0.0014432777417823,119.65833282470705,0.0098305215127766,771.0,0.0290492957746478,0.0600546685244356,0.0482642558992234,0.032319428417992,0.02418550375487,7
SPY_ret,rag_memory,regression,case_max_similarity,12.0,0.0012722303159534,153.50562896728516,0.016532377153635,1802.6,0.0528169014084507,0.0529373991571235,0.0619165818506083,0.0543528620838384,0.0565457705168984,8
SPY_ret,rag_memory,regression,case_std_SPY_ret,21.2,0.0012308797100558,78.02860107421876,0.0258583977818489,1648.2,0.0933098591549295,0.0512168038353952,0.0314728801647394,0.0850136622994256,0.051702395964691,9
SPY_ret,rag_memory,regression,DGS10,6.6,0.0010919274180196,58.73547592163086,0.0069830145686864,395.0,0.0290492957746478,0.0454350103542298,0.0236909872745522,0.0229577890858725,0.0123907574360229,10
SPY_ret,rag_memory,regression,case_pred_SPY_ret,29.6,0.0010790172964334,164.15357666015626,0.0319262575358152,4837.6,0.1302816901408451,0.0448978212533223,0.0662114375461421,0.1049627320119376,0.1517507042341884,11
SPY_ret,rag_memory,regression,case_direction_agreement_SPY,2.2,0.0009626320796087,31.95,0.002033623214811,83.0,0.0096830985915492,0.0400550419217981,0.0128870504843085,0.0066858650209789,0.0026036275118731,12
SPY_ret,rag_memory,regression,GLD_volume,7.6,0.0009313396411016,85.30844116210938,0.0063347551506012,681.4,0.0334507042253521,0.0387529661206822,0.0344092077619332,0.0208265314682716,0.0213748408022937,13
SPY_ret,rag_memory,regression,UUP_volume,2.4,0.0009254576871171,123.43333282470704,0.0022334417793899,282.2,0.0105633802816901,0.038508218497554,0.04978690427413,0.0073428008494697,0.0088523335403687,14
SPY_ret,rag_memory,regression,T10Y2Y,6.4,0.0009207356721162,43.05238037109375,0.0055081583559513,287.8,0.028169014084507,0.0383117358404495,0.0173652018563986,0.0181089608998629,0.0090279999749047,15
SPY_ret,rag_memory,regression,case_similarity_std,12.2,0.0008904432877898,189.23761901855468,0.0108878584578633,2306.2,0.0536971830985915,0.037051272211811,0.0763291001509375,0.0357955945263734,0.0723432020226735,16
SPY_ret,rag_memory,regression,PAYEMS,1.2,0.0007925498532131,28.73333282470703,0.0015797116560861,63.6,0.005281690140845,0.0329779344237831,0.011589605968527,0.0051935574042117,0.0019950687922305,17
SPY_ret,rag_memory,regression,UNRATE,3.4,0.0007898786920122,135.83428497314452,0.0027524461154825,430.4,0.0149647887323943,0.0328667876251812,0.0547888353035637,0.0090491114930274,0.0135012202543399,18
SPY_ret,rag_memory,regression,DX-Y.NYB,7.6,0.0007732128957286,186.06038818359377,0.0058068907819688,1393.6,0.0334507042253521,0.0321733252079799,0.0750475623052272,0.0190910920356585,0.0437158469945355,19
SPY_ret,rag_memory,regression,DGS2,2.0,0.0007241919403895,119.06666717529296,0.001651092316024,214.8,0.0088028169014084,0.0301335672747607,0.0480256072264901,0.0054282328612861,0.006738062524703,20
SPY_ret,rag_memory,regression,CPIAUCSL,1.2,0.0003093338105827,18.0,0.0006835204316303,39.2,0.005281690140845,0.0128713545010446,0.0072603101320047,0.0022471838990026,0.0012296650417521,21
SPY_ret,rag_memory,regression,case_neighbor_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
SPY_ret,rag_memory,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
SPY_ret,rag_memory,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
SPY_ret,shock_interactions,regression,growth_concern_strength_num,11.4,0.0033725548069924,188.52606201171875,0.0382242549210786,2151.2,0.0557729941291585,0.0613286571875451,0.0341679963722988,0.125312311977025,0.0676907972989131,1
SPY_ret,shock_interactions,regression,growth_concern_shock_score,5.0,0.0033298933412879,196.88714294433595,0.0161177741363644,985.4,0.0244618395303326,0.0605528742707245,0.0356833379644676,0.0528396314099909,0.0310071177288718,2
SPY_ret,shock_interactions,regression,labor_market_shock_score_x_curve,2.2,0.0020711152814328,111.26666717529297,0.0044701909646391,216.0,0.0107632093933463,0.0376624625425006,0.0201656950759777,0.0146548301834613,0.0067967702754579,3
SPY_ret,shock_interactions,regression,growth_concern_shock_score_x_case_similarity,13.4,0.0019434117246419,166.91714477539062,0.025949402526021,2231.8,0.0655577299412915,0.0353402207690462,0.0302516497523059,0.0850711055499203,0.0702269995405886,4
SPY_ret,shock_interactions,regression,labor_market_shock_score_x_vix,12.0,0.0017758019501343,191.04431762695313,0.0210812743753194,2293.4,0.0587084148727984,0.0322922992406118,0.0346243987805796,0.0691116998054686,0.0721653377302563,5
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score_x_curve,2.0,0.0017451608669944,164.73333129882812,0.0030443760333582,323.6,0.009784735812133,0.031735102518457,0.0298558608085983,0.0099805162992776,0.0101825688015657,6
SPY_ret,shock_interactions,regression,financial_stability_strength_num,4.2,0.001714646758046,164.20333557128907,0.0074658104684203,678.4,0.0205479452054794,0.0311802147748389,0.0297598056960974,0.0244755057361268,0.0213468933095865,7
SPY_ret,shock_interactions,regression,QQQ_volume,15.6,0.0016466395929455,169.8534912109375,0.0256909783929586,2640.8,0.0763209393346379,0.0299435297234667,0.0307838259049661,0.0842239019706337,0.0830968099232846,8
SPY_ret,shock_interactions,regression,growth_concern_shock_score_minus_rolling_mean,5.4,0.0015857034595683,135.25357055664062,0.0074334775097668,699.8,0.0264187866927592,0.0288354287590347,0.0245130220130121,0.0243695071284286,0.0220202770313217,9
SPY_ret,shock_interactions,regression,financial_stability_shock_score_x_case_similarity,6.4,0.0015359807293862,187.70166625976563,0.0100997640751302,1192.8,0.0313111545988258,0.0279312393690076,0.0340185849288012,0.0331105155428194,0.0375332758544735,10
SPY_ret,shock_interactions,regression,SPY_volume,7.4,0.0015272067161276,109.55476150512696,0.011584248766303,827.2,0.0362035225048923,0.027771687195037,0.0198554335338663,0.0379771691670549,0.0260291128326798,11
SPY_ret,shock_interactions,regression,financial_stability_shock_score_x_vix,3.0,0.0015062442049384,175.4,0.0042933371383696,506.0,0.0146771037181996,0.0273904917108741,0.031789061415438,0.0140750422478279,0.0159220637008414,12
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score,2.2,0.0014527821331284,143.35333557128905,0.0039916621404699,375.0,0.0107632093933463,0.0264183037814834,0.0259810033556648,0.0130860473928458,0.0117999483948923,13
SPY_ret,shock_interactions,regression,^VIX,10.8,0.001450995542109,137.41190490722656,0.0155233873054385,1501.6,0.0528375733855185,0.0263858152870219,0.0249041931830567,0.0508910260507546,0.0472501400260542,14
SPY_ret,shock_interactions,regression,financial_stability_shock_score_minus_rolling_mean,7.6,0.0013978517847135,163.0079345703125,0.011027918709442,1285.0,0.0371819960861056,0.0254194157870921,0.0295431541804981,0.0361533270596938,0.0404344898331644,15
SPY_ret,shock_interactions,regression,financial_stability_shock_score,1.4,0.0013536773622035,133.7,0.0024650577222928,230.6,0.0068493150684931,0.0246161203124108,0.0242314567345727,0.0080813107534763,0.0072561815996324,16
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score_x_high_vix,6.0,0.0013070048531517,182.5450012207031,0.0081385889090597,1114.8,0.0293542074363992,0.0237673980613181,0.0330840037336724,0.0266811058719276,0.0350788865883359,17
SPY_ret,shock_interactions,regression,BAA10Y,5.8,0.0012409201124683,162.85381164550782,0.0070537558756768,913.4,0.0283757338551859,0.0225656715843164,0.0295152213234733,0.0231246484392598,0.0287415276370524,18
SPY_ret,shock_interactions,regression,financial_stability_dovish_score,0.8,0.0012361195171251,97.9,0.0015906333690509,117.6,0.0039138943248532,0.0224783745401042,0.0177431534354126,0.0052146456587609,0.0037004638166382,19
SPY_ret,shock_interactions,regression,labor_market_shock_score_minus_rolling_mean,5.6,0.0011980365030467,151.19166564941406,0.0065760913304984,859.0,0.0273972602739726,0.0217858490664655,0.0274016028781733,0.0215586990537362,0.0270297484565667,20
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score_x_vix,8.6,0.0011572248185984,153.97398986816407,0.0099854017607867,1321.4,0.0420743639921722,0.0210437037351028,0.0279058644258785,0.0327355963706077,0.0415798714906953,21
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_minus_rolling_mean,4.4,0.0011157495900988,185.8166656494141,0.0048282970674335,822.6,0.0215264187866927,0.0202894921014906,0.033676952088604,0.0158288256940841,0.0258843667990358,22
SPY_ret,shock_interactions,regression,UUP_volume,3.2,0.0010853472282178,158.87999877929687,0.002673653466627,592.6,0.0156555772994129,0.0197366364368102,0.0287950173254264,0.0087651596615859,0.0186470651168352,23
SPY_ret,shock_interactions,regression,growth_concern_dovish_score,0.8,0.001029485813342,79.3,0.0013302107574418,117.2,0.0039138943248532,0.0187208173444627,0.0143721355202066,0.0043608903764353,0.003687877205017,24
SPY_ret,shock_interactions,regression,growth_concern_shock_score_x_curve,2.2,0.0010116802062839,99.13333435058594,0.0019828754011541,245.2,0.0107632093933463,0.0183970289900025,0.0179666798973086,0.0065005505377156,0.0077155929238069,25
SPY_ret,shock_interactions,regression,DGS2,1.2,0.001000713231042,17.73333320617676,0.0014752842253074,28.4,0.0058708414872798,0.0181975986164471,0.003213945372814,0.0048364913188813,0.0008936494251065,26
SPY_ret,shock_interactions,regression,DX-Y.NYB,12.8,0.0009764591231942,168.19007568359376,0.0125416798517107,2112.4,0.0626223091976516,0.0177565466689727,0.0304823525961968,0.0411159590040009,0.0664698959716549,27
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score_x_case_similarity,4.4,0.0008836346329189,193.57666625976563,0.0040301565080881,844.8,0.0215264187866927,0.0160685677721152,0.0350833553724483,0.0132122452275525,0.0265829237440134,28
SPY_ret,shock_interactions,regression,interest_rate_path_shock_score_minus_rolling_mean,4.6,0.0008769061183556,142.51499938964844,0.0040828485740348,617.4,0.022504892367906,0.0159462122325765,0.0258290653832306,0.0133849880218926,0.0194274350373507,29
SPY_ret,shock_interactions,regression,growth_concern_shock_score_x_vix,9.4,0.0008383113425225,169.93035278320312,0.0078159223310649,1590.4,0.0459882583170254,0.0152443805614065,0.0307977561058853,0.0256232933659748,0.0500443678059648,30
SPY_ret,shock_interactions,regression,UNRATE,0.8,0.0008236622437834,5.3,0.0009145329357124,6.8,0.0039138943248532,0.0149779921389531,0.0009605588683114,0.0029981548833296,0.0002139723975607,31
SPY_ret,shock_interactions,regression,labor_market_strength_num,0.6,0.0008162605576217,4.4,0.0009550223127007,6.0,0.0029354207436399,0.0148433952237946,0.0007974450982207,0.003130893047916,0.0001887991743182,32
SPY_ret,shock_interactions,regression,DGS10,3.6,0.0008150573470629,65.39999847412109,0.003537348890677,274.8,0.0176125244618395,0.014821515286446,0.0118529336833716,0.0115966516201645,0.0086470021837771,33
SPY_ret,shock_interactions,regression,PAYEMS,1.8,0.0008066308801062,58.43333282470703,0.0014749161200597,95.4,0.0088062622309197,0.0146682831129554,0.0105903124622197,0.0048352845427198,0.0030019068716606,34
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_x_vix,1.2,0.0007454474689438,120.76666564941408,0.0015386191895231,241.8,0.0058708414872798,0.0135556854937972,0.0218874512614988,0.0050441252102742,0.0076086067250265,35
SPY_ret,shock_interactions,regression,GLD_volume,3.4,0.0007151663303375,147.98333435058595,0.0023465726408176,479.2,0.0166340508806262,0.0130050342293646,0.0268201328627826,0.0076928757264208,0.0150787607222197,36
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_x_case_similarity,1.2,0.0006915165693499,77.76666717529297,0.0015963884652592,132.0,0.0058708414872798,0.0125749721051942,0.0140942380781603,0.0052335128521961,0.0041535818350021,37
SPY_ret,shock_interactions,regression,financial_stability_shock_score_x_high_vix,1.2,0.0006878553191199,7.066666603088379,0.0014326565898954,15.0,0.0058708414872798,0.0125083936289116,0.0012807451462257,0.0046967432045332,0.0004719979357956,38
SPY_ret,shock_interactions,regression,interest_rate_path_strength_num,0.6,0.0006753785768523,11.7,0.0009046880062669,20.4,0.0029354207436399,0.0122815087024573,0.002120479011178,0.0029658798037337,0.0006419171926821,39
SPY_ret,shock_interactions,regression,inflation_concern_conf_num,3.4,0.0005941645358689,174.8,0.0020307173719629,574.2,0.0166340508806262,0.0108046615158783,0.0316803189020443,0.0066573930447564,0.0180680809822591,40
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_x_curve,0.4,0.0005454514874145,3.2,0.0005454514874145,3.2,0.0019569471624266,0.0099188328132507,0.0005799600714333,0.0017881783987771,0.0001006928929697,41
SPY_ret,shock_interactions,regression,labor_market_shock_score_x_case_similarity,1.0,0.0005312422290444,119.5,0.0009507859358564,198.8,0.0048923679060665,0.0096604427246263,0.0216578839175875,0.0031170047411886,0.0062555459757456,42
SPY_ret,shock_interactions,regression,CPIAUCSL,2.2,0.0005301538622006,11.883333015441895,0.0015034076757729,34.6,0.0107632093933463,0.0096406511776019,0.0021537058326566,0.004928689704589,0.0010887419052354,43
SPY_ret,shock_interactions,regression,T10Y2Y,1.0,0.0004860359244048,7.966666793823242,0.0011704431381076,19.6,0.0048923679060665,0.0088383828564788,0.0014438589508847,0.0038371169294665,0.0006167439694397,44
SPY_ret,shock_interactions,regression,interest_rate_path_dovish_score,0.6,0.0004171683220192,75.7,0.0006220502546057,113.8,0.0029354207436399,0.0075860510724922,0.0137196804398441,0.0020392956182267,0.0035808910062366,45
SPY_ret,shock_interactions,regression,inflation_concern_dovish_score,0.2,0.0001691264100372,37.6,0.0001691264100372,37.6,0.0009784735812133,0.0030755009825285,0.0068145308393413,0.0005544547958332,0.0011831414923945,46
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_x_high_vix,0.2,0.0001269663101993,39.8,0.0001269663101993,39.8,0.0009784735812133,0.0023088352178707,0.0072132533884517,0.0004162394246041,0.0012523678563112,47
SPY_ret,shock_interactions,regression,interest_rate_path_dir_num,0.2,0.0001258980249986,39.0,0.0001258980249986,39.0,0.0009784735812133,0.0022894088480697,0.0070682633705934,0.0004127372166832,0.0012271946330688,48
SPY_ret,shock_interactions,regression,financial_stability_dir_num,0.4,0.0001256347051821,1.9,0.0002512694103643,3.8,0.0019569471624266,0.0022846204749587,0.0003443512924135,0.0008237479267253,0.0001195728104015,49
SPY_ret,shock_interactions,regression,inflation_concern_strength_num,0.2,0.0001241030287928,2.0,0.0001241030287928,2.0,0.0009784735812133,0.0022567675084167,0.0003624750446458,0.0004068525990499,6.293305810609254e-05,50
SPY_ret,shock_interactions,regression,growth_concern_dir_num,0.4,7.131979218684137e-05,3.1,0.0001426395843736,6.2,0.0019569471624266,0.0012969239452076,0.000561836319201,0.0004676218315886,0.0001950924801288,51
SPY_ret,shock_interactions,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
SPY_ret,shock_interactions,regression,financial_stability_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
SPY_ret,shock_interactions,regression,financial_stability_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
SPY_ret,shock_interactions,regression,financial_stability_shock_score_x_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
SPY_ret,shock_interactions,regression,financial_stability_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
SPY_ret,shock_interactions,regression,growth_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
SPY_ret,shock_interactions,regression,growth_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
SPY_ret,shock_interactions,regression,growth_concern_shock_score_x_high_vix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
SPY_ret,shock_interactions,regression,growth_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
SPY_ret,shock_interactions,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
SPY_ret,shock_interactions,regression,inflation_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
SPY_ret,shock_interactions,regression,inflation_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
SPY_ret,shock_interactions,regression,inflation_concern_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
SPY_ret,shock_interactions,regression,inflation_concern_shock_score_x_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
