segment,segment_start,segment_end,asset_target,task,model,n_test,direction_accuracy,balanced_direction_accuracy,MAE,RMSE,interval_90pct_coverage,interval_90pct_avg_width,interval_90pct_median_width,interval_90pct_avg_half_width,interval_width_to_mae
2022_2026,2022-01-01,2026-12-31,QQQ_ret,regression,fusion,34,0.5294117647058824,0.5,0.0141285846367254,0.0181759322125444,0.8529411764705882,0.0623251612840064,0.0626130526315789,0.0311625806420032,4.411281305701351
2022_2026,2022-01-01,2026-12-31,QQQ_ret,regression,fusion_case,34,0.4705882352941176,0.4479166666666667,0.0138734449859332,0.0180776048930038,0.8529411764705882,0.0614370750423357,0.0605318557423365,0.0307185375211678,4.428393604085288
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,baseline,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,shock_main,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,shock_interactions,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,rag_memory,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,shock_rag,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,case_model,34,0.4117647058823529,0.4117647058823529,0.0113868961758002,0.0147359770611773,0.9411764705882352,0.0565613249778254,0.0563302226557227,0.0282806624889127,4.967229357727117
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,fusion,34,0.5,0.5,0.0105101195969257,0.0134722404212585,0.8529411764705882,0.0484878142679291,0.0496172413793103,0.0242439071339645,4.613440772083319
2022_2026,2022-01-01,2026-12-31,SPY_ret,regression,fusion_case,34,0.4411764705882353,0.4411764705882353,0.0104066273120317,0.0133262032970548,0.8823529411764706,0.0487116432433709,0.0493117170170821,0.0243558216216854,4.680829031616456
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,baseline,34,0.5882352941176471,0.5882352941176471,0.0051597886699195,0.0062178025700762,0.9411764705882352,0.0214732688758012,0.0216348614065768,0.0107366344379006,4.161656658728281
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_main,34,0.5588235294117647,0.5588235294117647,0.0054150056239565,0.0063914146243218,0.9117647058823528,0.020807395274979,0.0205298488372093,0.0104036976374895,3.842543613052767
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_interactions,34,0.6470588235294118,0.6470588235294118,0.0050561321494609,0.0058193712730042,0.9705882352941176,0.0216195806981379,0.0224292787977112,0.0108097903490689,4.275912903194733
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,rag_memory,34,0.5,0.5,0.0056406435504931,0.0067965234933553,0.9117647058823528,0.0221054714797667,0.0223672205882352,0.0110527357398833,3.91896266478924
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,shock_rag,34,0.5,0.5,0.0055654403114643,0.0065523389483761,0.8823529411764706,0.0207618163038069,0.0205298488372093,0.0103809081519034,3.730489438731227
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,case_model,34,0.5882352941176471,0.588235294117647,0.0046704435019579,0.0057244811640519,0.9411764705882352,0.0223705460206025,0.0228059640925318,0.0111852730103012,4.7898119335399505
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,fusion,34,0.6176470588235294,0.6176470588235294,0.0051750404700301,0.0061430730138379,0.9117647058823528,0.0203606780462888,0.0205298488372093,0.0101803390231444,3.934399772176099
2022_2026,2022-01-01,2026-12-31,UUP_ret,regression,fusion_case,34,0.6764705882352942,0.6764705882352942,0.004865309957888,0.0056177100506921,0.9117647058823528,0.0197251413818454,0.0198425340183286,0.0098625706909227,4.054241467157838
